Order_Id,Product_Id,Product_Name,User_Id,Order_Date,Return,City,Country,Client_Id,Client_Email,Order_Latitude,Order_Length,Client_Name,Birth_Day,Deliver_Man_Id,Name_Deliver_Man,Product_Cost,Product_Value
38704764,3,redmi note 9,46880965,2011.12.17,0,machupichu,Palomas,66148023,wpetty@example.org,-12.037964,-77.0503238,Craig Ray,2011.12.17,311,Michael Klein,82,350
58046018,4,redmie note 9s,34711057,2017.02.14,0,machupichu,Palomas,96139058,vchristian@example.net,-12.037964,-77.0503238,Thomas Delacruz,2017.02.14,814,James Macdonald,651,685
23808905,5,redmi 7,37862919,1999.12.30,0,La Calor,Pablito Escobar,87193165,sarah80@example.org,10.4002813,-75.5,Richard Franklin,1999.12.30,661,Samantha Davis,536,346
20058111,7,redmi 9,9972509,1990.03.16,0,La Calor,Pablito Escobar,67393660,jenniferpace@example.org,10.4002813,-75.5,Nicholas Roberts,1990.03.16,697,Matthew Wong,12,810
95789007,7,redmi 9,60715780,2017.04.16,0,Tierra del aleteo,Pablito Escobar,70244350,allendaniel@example.com,6.2441988,-75.6,Jeffrey Smith,2017.04.16,818,Danielle Tucker,573,520
10630674,3,redmi note 9,71894681,1976.01.16,0,machupichu,Palomas,99553750,ymoore@example.org,-12.037964,-77.0503238,Margaret Williams,1976.01.16,281,Kelly Wilson,126,254
15826844,5,redmi 7,71568654,1971.07.29,0,La Calor,Pablito Escobar,73740130,martinezdawn@example.net,10.4002813,-75.5,Mr. Michael Simpson,1971.07.29,439,Ryan Fletcher,38,194
17281133,7,redmi 9,88740991,1973.08.25,0,Tierra del aleteo,Pablito Escobar,66599710,ramseyeric@example.com,6.2441988,-75.6,Taylor James,1973.08.25,966,Nicholas Anderson,907,103
34934579,3,redmi note 9,86389856,2012.01.24,0,machupichu,Palomas,68119776,hblair@example.com,-12.037964,-77.0503238,Allison Smith,2012.01.24,577,Tammy Fleming,341,905
8305861,4,redmie note 9s,99593039,2017.11.02,0,Tierra del aleteo,Pablito Escobar,13316778,michael98@example.net,6.2441988,-75.6,Joel Larson,2017.11.02,299,Daniel Miller,624,232
70569066,5,redmi 7,3858462,1970.01.06,4,Rololandia,Pablito Escobar,34965595,ssanders@example.org,4.648625,-74.1,Jeffrey Butler,1970.01.06,132,Gary Pennington,394,361
29730339,6,redmi 8,47601732,1978.03.28,0,Rololandia,Pablito Escobar,21993277,karenrogers@example.org,4.648625,-74.1,Kyle Williams,1978.03.28,135,Nicholas Melton,108,568
42473087,2,redmi note 8,33555838,2007.06.23,0,Tierra del aleteo,Pablito Escobar,7600507,kyle96@example.com,6.2441988,-75.6,Linda Smith,2007.06.23,725,Karen Ritter,228,663
13847398,3,redmi note 9,60301594,2017.09.30,0,machupichu,Palomas,54218312,shannonatkins@example.org,-12.037964,-77.0503238,Scott Robinson,2017.09.30,741,Julie Carr,4,538
41248721,7,redmi 9,35510326,2012.06.06,0,Tierra del aleteo,Pablito Escobar,75478105,richardsamy@example.net,6.2441988,-75.6,Vanessa Morgan,2012.06.06,687,Robert Williams,935,222
89349313,7,redmi 9,3303583,1971.06.01,0,La Calor,Pablito Escobar,56270526,john05@example.org,10.4002813,-75.5,Brandy Burgess,1971.06.01,627,Dr. Jennifer Herring,536,57
23059029,1,redmi note 7,40915508,1972.01.23,0,Rololandia,Pablito Escobar,9503302,joshua52@example.net,4.648625,-74.1,Robert Mclaughlin,1972.01.23,585,Kevin Livingston,703,247
61084564,1,redmi note 7,4777257,1999.01.24,0,machupichu,Palomas,59913040,nicole76@example.com,-12.037964,-77.0503238,Diana Alvarez,1999.01.24,951,Brandi Aguilar,701,170
36249155,2,redmi note 8,13364439,2009.05.17,0,Rololandia,Pablito Escobar,55138118,michael97@example.com,4.648625,-74.1,Hailey Arnold,2009.05.17,679,Robert Roth,517,663
90707596,4,redmie note 9s,271648,1979.05.23,0,Tierra del aleteo,Pablito Escobar,86881745,lgriffin@example.com,6.2441988,-75.6,Samantha Lawrence,1979.05.23,726,Anita Hamilton,300,338
4469677,6,redmi 8,11992448,2009.04.19,0,Tierra del aleteo,Pablito Escobar,99478726,kelly46@example.com,6.2441988,-75.6,Victoria Bell,2009.04.19,326,Tracey Roberts,596,900
55059261,7,redmi 9,7391095,1975.01.09,0,La Calor,Pablito Escobar,9331538,anthony90@example.com,10.4002813,-75.5,Devin Morris,1975.01.09,231,Katie Gray,103,472
42966314,1,redmi note 7,93571686,1970.09.29,0,machupichu,Palomas,10196503,jaimereed@example.com,-12.037964,-77.0503238,Sherry Martinez,1970.09.29,38,Ashley Melton,719,320
21822305,3,redmi note 9,84907506,2012.03.05,0,Tierra del aleteo,Pablito Escobar,87803248,noahbarnes@example.com,6.2441988,-75.6,Gregory French,2012.03.05,81,Marie Dunlap,620,595
35285980,2,redmi note 8,47768549,2004.06.16,0,La Calor,Pablito Escobar,22556296,ttran@example.org,10.4002813,-75.5,Cory Holloway,2004.06.16,932,David Lewis,688,14
51876252,7,redmi 9,14752352,1970.06.26,0,Rololandia,Pablito Escobar,2441168,jonesthomas@example.net,4.648625,-74.1,Alexis Harris,1970.06.26,572,Sean Harris,634,101
30831626,6,redmi 8,50349967,1973.01.24,0,La Calor,Pablito Escobar,39705996,katherine01@example.com,10.4002813,-75.5,Brent Benjamin,1973.01.24,900,Richard Smith,53,290
99494404,1,redmi note 7,83670723,2018.01.16,0,Tierra del aleteo,Pablito Escobar,25925191,elizabethcarter@example.net,6.2441988,-75.6,Tina Roberson,2018.01.16,720,Wendy Daniels,375,573
88651901,6,redmi 8,92601890,1983.03.16,0,Tierra del aleteo,Pablito Escobar,39401345,nguyenterri@example.net,6.2441988,-75.6,Christopher Mendez,1983.03.16,533,Allison Young,115,235
56901691,2,redmi note 8,14411689,2015.11.22,0,La Calor,Pablito Escobar,18644032,shenson@example.com,10.4002813,-75.5,Zachary Key,2015.11.22,683,Kristin Smith,296,764
90495021,5,redmi 7,57765019,1980.11.25,0,Tierra del aleteo,Pablito Escobar,13901446,gary46@example.net,6.2441988,-75.6,Joshua Miller,1980.11.25,914,Erica Williams,218,314
7649940,2,redmi note 8,26624341,2000.12.12,0,Tierra del aleteo,Pablito Escobar,73749470,linda87@example.com,6.2441988,-75.6,Andrew Turner,2000.12.12,476,Charles Taylor,495,239
1130909,7,redmi 9,99507186,2013.05.06,0,Rololandia,Pablito Escobar,74911408,keith36@example.com,4.648625,-74.1,Cynthia Gonzalez,2013.05.06,314,Chelsea Young,826,75
1230766,2,redmi note 8,2200944,1989.12.15,0,Rololandia,Pablito Escobar,33799738,nicholasgray@example.com,4.648625,-74.1,Jeff Dickson,1989.12.15,555,Thomas Dean,976,219
41547542,3,redmi note 9,46487267,2020.02.17,0,Tierra del aleteo,Pablito Escobar,48459427,casey60@example.com,6.2441988,-75.6,Jacob Cruz,2020.02.17,981,Howard Smith,958,805
21045609,5,redmi 7,76801058,1995.01.16,0,Tierra del aleteo,Pablito Escobar,83896166,kmeyer@example.com,6.2441988,-75.6,Cameron Robinson,1995.01.16,61,Christopher Coleman,512,696
6588347,7,redmi 9,7051559,2017.11.05,0,Tierra del aleteo,Pablito Escobar,5223073,fowlertanya@example.net,6.2441988,-75.6,Christopher Booker,2017.11.05,874,Carrie Evans,50,786
14874243,3,redmi note 9,76605120,1998.05.19,0,machupichu,Palomas,57798031,jaclyn46@example.org,-12.037964,-77.0503238,Randy Sanders,1998.05.19,209,Ricky Wright,496,242
69022008,5,redmi 7,38224210,2009.03.29,0,machupichu,Palomas,20794882,vdunn@example.net,-12.037964,-77.0503238,Amy Sawyer,2009.03.29,966,Dr. Dawn Guerrero,960,716
67080,6,redmi 8,47245213,1972.03.20,0,Tierra del aleteo,Pablito Escobar,94830100,christopher06@example.org,6.2441988,-75.6,Leslie Taylor,1972.03.20,49,Joseph White,624,475
92217758,4,redmie note 9s,91962274,1970.10.19,2,machupichu,Palomas,61658654,joseph90@example.org,-12.037964,-77.0503238,Stephen Chang,1970.10.19,444,Frank Bell,786,306
28128360,3,redmi note 9,71116285,2008.11.15,0,La Calor,Pablito Escobar,52863384,williamstoni@example.com,10.4002813,-75.5,Robert Fernandez,2008.11.15,980,David Waller,464,615
51103044,4,redmie note 9s,77429918,1974.06.27,0,La Calor,Pablito Escobar,13549106,lmiller@example.com,10.4002813,-75.5,Caleb Robinson MD,1974.06.27,982,Jim Mahoney,179,838
74174839,2,redmi note 8,62765125,2000.05.15,0,Rololandia,Pablito Escobar,94808456,lwilson@example.com,4.648625,-74.1,Mr. Christopher Knight,2000.05.15,395,Michael Drake,605,176
69694226,5,redmi 7,12899224,2002.01.17,0,Rololandia,Pablito Escobar,86219067,jamesmosley@example.com,4.648625,-74.1,Taylor Lawson,2002.01.17,469,Roger Trujillo,193,193
12572020,3,redmi note 9,48600902,2020.07.25,0,Tierra del aleteo,Pablito Escobar,69000034,hillgary@example.net,6.2441988,-75.6,Christopher Wallace,2020.07.25,240,Jill Kramer,401,33
7163629,2,redmi note 8,23420134,2017.06.02,0,machupichu,Palomas,45702803,janetnelson@example.org,-12.037964,-77.0503238,Jesse Thomas,2017.06.02,981,Marcus Jenkins,444,194
85844427,2,redmi note 8,54687475,2005.02.17,0,machupichu,Palomas,25854632,wolfeann@example.net,-12.037964,-77.0503238,Lance Moore,2005.02.17,137,Spencer Dickson PhD,453,709
35916439,4,redmie note 9s,2222768,2004.03.26,0,machupichu,Palomas,17670271,bryan11@example.org,-12.037964,-77.0503238,Kelly Yoder,2004.03.26,955,Mrs. Terry Brown,992,988
31322815,4,redmie note 9s,19334515,1971.04.22,0,La Calor,Pablito Escobar,12395089,thomas30@example.net,10.4002813,-75.5,Kayla Wong,1971.04.22,957,Jacob Kaufman,316,207
24788263,7,redmi 9,17767981,1975.12.08,0,Rololandia,Pablito Escobar,51353195,ybryant@example.com,4.648625,-74.1,Paul Watson,1975.12.08,7,Robert Donaldson,42,867
88032070,4,redmie note 9s,21999064,2012.08.30,0,La Calor,Pablito Escobar,27456531,theodore22@example.org,10.4002813,-75.5,Alexander Pugh,2012.08.30,295,John Olson,785,300
46846974,6,redmi 8,93778668,1977.01.27,0,machupichu,Palomas,48757789,heidikirk@example.org,-12.037964,-77.0503238,Michael Bowen,1977.01.27,776,Kathleen Thomas,321,209
75863596,2,redmi note 8,2444592,2009.03.19,0,machupichu,Palomas,17527410,schmidtraymond@example.net,-12.037964,-77.0503238,Perry Nielsen,2009.03.19,310,Gwendolyn Sandoval,840,796
50804792,5,redmi 7,44144289,1978.06.04,0,machupichu,Palomas,46369199,jonathan25@example.com,-12.037964,-77.0503238,Stacie Parker,1978.06.04,757,Melissa Rojas,527,762
85607356,4,redmie note 9s,10151513,2010.09.04,5,Tierra del aleteo,Pablito Escobar,34536189,flemingjason@example.net,6.2441988,-75.6,Michael Hill,2010.09.04,43,Arthur Hubbard,114,390
31262426,6,redmi 8,41525941,2002.02.08,0,Rololandia,Pablito Escobar,28458616,holtcatherine@example.net,4.648625,-74.1,Lisa Carter,2002.02.08,461,Kim Parker,983,483
81182945,4,redmie note 9s,84900936,1972.11.21,5,Rololandia,Pablito Escobar,14476857,gibsondiana@example.com,4.648625,-74.1,Elizabeth Morgan,1972.11.21,452,Lisa Booth,35,438
71533833,6,redmi 8,99963361,1981.07.02,0,Tierra del aleteo,Pablito Escobar,93105752,jeffreycannon@example.com,6.2441988,-75.6,Gerald Reynolds,1981.07.02,763,Amanda Gonzalez,523,770
76420916,4,redmie note 9s,87436963,2013.04.11,0,Tierra del aleteo,Pablito Escobar,74549239,martinezallison@example.net,6.2441988,-75.6,Kristen Baker,2013.04.11,838,Kyle Roberson,284,618
1877125,5,redmi 7,12579692,2011.06.03,0,Tierra del aleteo,Pablito Escobar,85222245,barkerbrian@example.net,6.2441988,-75.6,Jessica Larson,2011.06.03,570,Derrick Hart,360,802
89953076,4,redmie note 9s,98122312,1970.09.26,0,Tierra del aleteo,Pablito Escobar,91447860,sarahsimmons@example.org,6.2441988,-75.6,Brian Adkins,1970.09.26,733,Billy Flowers,52,912
50553037,2,redmi note 8,20681864,1985.11.18,0,Tierra del aleteo,Pablito Escobar,92362122,gparrish@example.net,6.2441988,-75.6,Michelle Willis,1985.11.18,385,Jeremy Holloway,359,523
45402082,1,redmi note 7,97220424,1981.07.13,2,La Calor,Pablito Escobar,24491649,gomezjacob@example.org,10.4002813,-75.5,John Campbell,1981.07.13,584,Bryan Cruz,597,421
73615009,3,redmi note 9,46288133,1975.08.21,0,Rololandia,Pablito Escobar,28167696,deborahcox@example.com,4.648625,-74.1,Kristina Cross,1975.08.21,529,Stephanie Bennett,500,242
5134584,2,redmi note 8,68790466,1981.05.26,0,Rololandia,Pablito Escobar,66831509,lonnie41@example.net,4.648625,-74.1,Jason Phelps,1981.05.26,990,Lawrence Miller,654,196
966122,3,redmi note 9,471282,2005.11.20,0,Rololandia,Pablito Escobar,31349843,umatthews@example.org,4.648625,-74.1,Kenneth Dougherty,2005.11.20,367,Carol Smith,43,218
84930601,2,redmi note 8,56661496,1981.04.23,0,Rololandia,Pablito Escobar,37011062,rjohnson@example.net,4.648625,-74.1,Nicholas Knight,1981.04.23,604,Alexis Thomas,393,968
94570979,3,redmi note 9,46490447,1975.10.23,0,La Calor,Pablito Escobar,40799640,fitzgeraldmary@example.org,10.4002813,-75.5,Leah Miller,1975.10.23,796,Elizabeth Orr,731,976
77174679,5,redmi 7,74878897,1970.01.25,0,Rololandia,Pablito Escobar,37082959,alexander77@example.net,4.648625,-74.1,Laura Bradford,1970.01.25,133,Vanessa Smith,969,994
99101500,3,redmi note 9,50387124,2009.10.01,0,Rololandia,Pablito Escobar,89332329,kristinwhite@example.org,4.648625,-74.1,Eric Hall,2009.10.01,970,Eric Williams,797,611
11844398,1,redmi note 7,4930140,1995.10.03,0,La Calor,Pablito Escobar,5633363,uhiggins@example.net,10.4002813,-75.5,Madison Fry,1995.10.03,790,James Sanders,997,520
93137153,1,redmi note 7,95394603,1981.09.25,0,Tierra del aleteo,Pablito Escobar,62081793,gregorycatherine@example.com,6.2441988,-75.6,Jason Wu,1981.09.25,853,Ryan Mitchell,34,832
52263452,7,redmi 9,40436483,1981.12.08,1,machupichu,Palomas,87611118,ashley90@example.net,-12.037964,-77.0503238,Craig Gray,1981.12.08,94,David Newton,211,912
31817601,5,redmi 7,29712930,2012.07.16,0,Rololandia,Pablito Escobar,87924894,taylorkatherine@example.net,4.648625,-74.1,Toni Burton,2012.07.16,206,Dr. Virginia Barker,848,987
46836581,4,redmie note 9s,51517874,1972.11.10,0,La Calor,Pablito Escobar,62250377,taylor86@example.com,10.4002813,-75.5,Faith Burns,1972.11.10,178,Brianna Hughes,83,566
90434041,7,redmi 9,2696358,1980.07.16,0,machupichu,Palomas,2741259,wbrooks@example.net,-12.037964,-77.0503238,Donald Walter,1980.07.16,396,Anthony Wilson,648,884
93220853,5,redmi 7,47366755,1985.07.31,0,Tierra del aleteo,Pablito Escobar,73747431,maryproctor@example.com,6.2441988,-75.6,Benjamin Jacobs,1985.07.31,127,Susan Yang,716,462
30030693,1,redmi note 7,41674062,1985.12.06,0,Tierra del aleteo,Pablito Escobar,23578439,oli@example.net,6.2441988,-75.6,Michelle Petty,1985.12.06,115,Alicia Davis,953,375
49631208,6,redmi 8,37619867,1994.09.10,0,machupichu,Palomas,28748992,kevinwood@example.net,-12.037964,-77.0503238,Tina Glover,1994.09.10,418,Joshua Cannon,609,33
98512552,4,redmie note 9s,31642993,2014.12.22,0,Tierra del aleteo,Pablito Escobar,80265051,swatts@example.net,6.2441988,-75.6,Marilyn Ibarra,2014.12.22,129,Brian May,412,880
14688984,3,redmi note 9,78076620,1976.07.29,0,Tierra del aleteo,Pablito Escobar,50185664,ttorres@example.net,6.2441988,-75.6,Scott Jackson,1976.07.29,719,Bradley Blackwell,120,799
94622288,4,redmie note 9s,14070754,2017.11.20,0,Tierra del aleteo,Pablito Escobar,40022401,laurenbryan@example.net,6.2441988,-75.6,Deborah Larson,2017.11.20,620,Robert Sullivan,101,105
51904439,4,redmie note 9s,7081749,1979.04.06,0,machupichu,Palomas,61693732,briannajohnson@example.org,-12.037964,-77.0503238,Heidi Yu,1979.04.06,689,Cody Jones,622,409
84886582,2,redmi note 8,28479806,1972.10.21,0,La Calor,Pablito Escobar,62179120,christinabarton@example.org,10.4002813,-75.5,Matthew Miller,1972.10.21,867,Jason Harrington,929,297
19075099,6,redmi 8,471404,1987.08.13,0,La Calor,Pablito Escobar,24127423,mckinneycharles@example.net,10.4002813,-75.5,Edwin Perez,1987.08.13,103,Rhonda Turner,659,649
73137779,1,redmi note 7,4612061,1981.11.29,0,La Calor,Pablito Escobar,61616126,ahernandez@example.com,10.4002813,-75.5,Brittany Clark,1981.11.29,178,Diane Alexander,714,688
69573771,3,redmi note 9,90209753,2003.05.26,0,machupichu,Palomas,10330358,shelby70@example.com,-12.037964,-77.0503238,Robert Little,2003.05.26,146,Paul Thornton,188,859
43266874,6,redmi 8,58564386,1973.07.11,0,machupichu,Palomas,47146290,rmoore@example.org,-12.037964,-77.0503238,Marc Garcia,1973.07.11,554,Nicole Flores,272,943
55198777,7,redmi 9,58418193,1978.09.11,0,Tierra del aleteo,Pablito Escobar,90809691,norozco@example.com,6.2441988,-75.6,Jake Zimmerman,1978.09.11,164,Lawrence Thompson,924,722
57047311,3,redmi note 9,9382800,2013.01.27,0,La Calor,Pablito Escobar,34225575,gutierrezgreg@example.net,10.4002813,-75.5,Robert Sherman,2013.01.27,128,Kyle Montoya,976,864
85079598,4,redmie note 9s,48530785,1980.04.12,0,La Calor,Pablito Escobar,86359291,barbara97@example.org,10.4002813,-75.5,Tyler Mccormick,1980.04.12,150,Patrick Cook,112,282
53764731,7,redmi 9,93259690,1971.06.17,0,La Calor,Pablito Escobar,16865200,jhowell@example.com,10.4002813,-75.5,Renee Wright,1971.06.17,336,Dennis Robertson,732,139
61859446,7,redmi 9,53848089,1986.09.28,0,La Calor,Pablito Escobar,68162828,anthony74@example.org,10.4002813,-75.5,Megan Lyons,1986.09.28,609,Brianna Wilson,673,237
4991437,1,redmi note 7,76339442,2016.12.14,0,machupichu,Palomas,94221475,acrosby@example.com,-12.037964,-77.0503238,James Williams,2016.12.14,837,Joseph Norris,538,124
8509395,1,redmi note 7,38771594,1990.05.20,5,machupichu,Palomas,18271408,lferguson@example.org,-12.037964,-77.0503238,Robert Dillon,1990.05.20,802,Mary Johnson,141,5
37614620,5,redmi 7,94694617,1980.07.21,0,Tierra del aleteo,Pablito Escobar,43113537,apham@example.org,6.2441988,-75.6,Jason Grant,1980.07.21,379,Susan Gillespie,730,639
41958407,1,redmi note 7,64971113,1986.04.16,0,Tierra del aleteo,Pablito Escobar,11319378,dennisrios@example.net,6.2441988,-75.6,Mrs. Madison Patrick DVM,1986.04.16,591,Raymond Brown,292,482
54800073,1,redmi note 7,81455655,1987.12.08,0,Tierra del aleteo,Pablito Escobar,80993416,christophervelazquez@example.com,6.2441988,-75.6,Mary Coleman,1987.12.08,135,Shannon Powell,849,753
71196193,1,redmi note 7,8288585,1998.10.25,0,Rololandia,Pablito Escobar,15478565,terrybrett@example.com,4.648625,-74.1,Nathan Walton,1998.10.25,481,Cathy Anderson,78,50
15802503,5,redmi 7,39301019,1980.05.28,0,La Calor,Pablito Escobar,32543712,gjohnson@example.org,10.4002813,-75.5,Justin Williams,1980.05.28,620,Joseph Michael,317,78
14230976,4,redmie note 9s,15532389,1973.09.30,1,Tierra del aleteo,Pablito Escobar,38982194,kwilson@example.org,6.2441988,-75.6,Alejandra Adkins,1973.09.30,580,Nathan Martinez,338,113
19489207,3,redmi note 9,47453921,1999.11.24,0,La Calor,Pablito Escobar,12044452,torresjessica@example.org,10.4002813,-75.5,Stacey Levy,1999.11.24,694,Cheyenne Leonard,40,98
3173188,4,redmie note 9s,76021107,1993.09.01,0,Rololandia,Pablito Escobar,13857959,brownjill@example.org,4.648625,-74.1,Brittany Welch,1993.09.01,241,Aimee Baker,58,574
13415137,5,redmi 7,71648572,1985.01.14,0,La Calor,Pablito Escobar,71126128,scottalvarez@example.com,10.4002813,-75.5,Patricia Oconnor,1985.01.14,32,Diana Brewer,97,946
63674968,1,redmi note 7,42612393,2012.02.21,0,Tierra del aleteo,Pablito Escobar,44821276,brittany19@example.com,6.2441988,-75.6,Hector Allen,2012.02.21,622,Elizabeth Keith,716,661
55529749,3,redmi note 9,23280125,2012.07.31,3,Tierra del aleteo,Pablito Escobar,5816334,phillipstaylor@example.com,6.2441988,-75.6,Jessica Morgan,2012.07.31,435,Jill Baldwin,714,793
28713648,7,redmi 9,48185654,1985.11.05,0,Rololandia,Pablito Escobar,3523329,john77@example.net,4.648625,-74.1,Austin Young,1985.11.05,977,Nathaniel Jones,559,479
59976222,5,redmi 7,49709471,2001.09.06,0,La Calor,Pablito Escobar,13273252,blankenshipsara@example.net,10.4002813,-75.5,Megan Brooks,2001.09.06,282,Kenneth York,156,959
17411208,5,redmi 7,3451142,2009.02.19,0,Rololandia,Pablito Escobar,94038573,woodsrichard@example.org,4.648625,-74.1,Debra Callahan,2009.02.19,382,Catherine Flores,394,141
1776051,2,redmi note 8,38963168,1982.08.10,0,Tierra del aleteo,Pablito Escobar,1356128,nharper@example.com,6.2441988,-75.6,Jennifer Torres,1982.08.10,997,Gregory Reyes,278,866
6856165,7,redmi 9,16042745,2014.08.08,0,Rololandia,Pablito Escobar,17611071,dawn12@example.com,4.648625,-74.1,Andrew Miller,2014.08.08,41,James Brown,346,300
22823272,1,redmi note 7,28384276,1979.06.03,0,Tierra del aleteo,Pablito Escobar,16046625,edwardmcdonald@example.net,6.2441988,-75.6,Riley Bird,1979.06.03,979,Peter Mcdowell,928,297
93603217,7,redmi 9,92960961,2006.06.27,0,Tierra del aleteo,Pablito Escobar,43926229,wharris@example.com,6.2441988,-75.6,James Davis,2006.06.27,826,Lawrence Sanchez,957,558
93451966,4,redmie note 9s,44502058,2002.01.18,0,La Calor,Pablito Escobar,44046626,sean52@example.net,10.4002813,-75.5,Jaclyn Bailey,2002.01.18,227,James Scott,865,756
96024127,4,redmie note 9s,80980369,1982.07.09,0,La Calor,Pablito Escobar,71567855,elizabeth94@example.net,10.4002813,-75.5,Jeffrey Rose,1982.07.09,190,Carrie Cooper,586,455
94789349,6,redmi 8,37575505,1994.02.19,0,Tierra del aleteo,Pablito Escobar,56844293,rachel77@example.net,6.2441988,-75.6,Vanessa Morris,1994.02.19,589,Jordan Ramsey,557,45
96400545,2,redmi note 8,38355953,1983.05.27,0,La Calor,Pablito Escobar,19701975,robinsoncurtis@example.org,10.4002813,-75.5,Amy White,1983.05.27,238,Melissa Cross,681,498
80737468,4,redmie note 9s,1685320,2021.04.25,3,Tierra del aleteo,Pablito Escobar,32702890,lauramiller@example.org,6.2441988,-75.6,Jason Garcia,2021.04.25,289,Dennis Kirk,96,913
4900611,2,redmi note 8,41152668,1995.04.06,0,Tierra del aleteo,Pablito Escobar,62257356,mdiaz@example.net,6.2441988,-75.6,Steven House,1995.04.06,574,Whitney Sutton,549,537
50594980,4,redmie note 9s,93472068,2000.01.31,0,La Calor,Pablito Escobar,56728954,coxcynthia@example.com,10.4002813,-75.5,George Martinez,2000.01.31,268,Joseph Schaefer,647,415
20670715,6,redmi 8,21436395,2003.11.18,0,Rololandia,Pablito Escobar,88915046,katherinesmith@example.net,4.648625,-74.1,Jesse Walker II,2003.11.18,849,Brian Guzman,929,306
26532575,2,redmi note 8,3673925,1979.01.04,0,Rololandia,Pablito Escobar,68583152,hmartin@example.com,4.648625,-74.1,Sean Mason,1979.01.04,619,Sarah Clark,349,276
45012368,1,redmi note 7,75766392,1987.04.10,0,La Calor,Pablito Escobar,84813737,jamie95@example.org,10.4002813,-75.5,Andrew Torres,1987.04.10,106,Amber Fisher,929,88
98391128,2,redmi note 8,99749518,1999.01.08,0,machupichu,Palomas,41049341,richardchristensen@example.com,-12.037964,-77.0503238,Connie Colon,1999.01.08,305,Ross Oliver,908,679
42835506,5,redmi 7,46092308,1993.01.13,0,Tierra del aleteo,Pablito Escobar,82863762,hallryan@example.com,6.2441988,-75.6,Katherine Taylor,1993.01.13,904,Vanessa Stephens,15,829
23419871,4,redmie note 9s,60433930,2014.10.14,0,Rololandia,Pablito Escobar,3253686,yhardin@example.org,4.648625,-74.1,Amber Flores,2014.10.14,342,Kristin Burch,589,177
69962134,3,redmi note 9,59835029,2018.11.06,0,machupichu,Palomas,75043467,carlsonjacob@example.org,-12.037964,-77.0503238,Jason Campbell,2018.11.06,5,Gail Lopez,390,990
52696493,5,redmi 7,59904902,1990.10.20,0,Tierra del aleteo,Pablito Escobar,89123960,kevintaylor@example.com,6.2441988,-75.6,Marie Eaton,1990.10.20,55,Valerie Shaw,314,635
68817950,3,redmi note 9,12406360,1981.08.13,0,Rololandia,Pablito Escobar,60095496,amandacobb@example.net,4.648625,-74.1,Michael Dalton,1981.08.13,523,Donald Thompson,363,59
98068372,3,redmi note 9,94005858,1980.02.08,0,Tierra del aleteo,Pablito Escobar,70045871,lisahendricks@example.net,6.2441988,-75.6,Johnny Malone,1980.02.08,318,Dean Wilson,644,416
39104419,7,redmi 9,76996374,1999.08.05,0,Rololandia,Pablito Escobar,85073643,donald59@example.net,4.648625,-74.1,Christopher Palmer,1999.08.05,675,Julie Decker,368,344
30830187,3,redmi note 9,84569802,2020.08.16,0,La Calor,Pablito Escobar,52467601,teresazamora@example.net,10.4002813,-75.5,David Andrade,2020.08.16,400,Vincent White,776,709
34334203,7,redmi 9,38417256,1979.09.16,0,Rololandia,Pablito Escobar,45141943,scottdanielle@example.com,4.648625,-74.1,Kevin Bryan,1979.09.16,676,Peter Martinez,249,632
