Order_Id,Product_Id,Product_Name,User_Id,Order_Date,Return,City,Country,Client_Id,Client_Email,Order_Latitude,Order_Length,Client_Name,Birth_Day,Deliver_Man_Id,Name_Deliver_Man,Product_Cost,Product_Value
86356941,1,dirt,73096819,1980 06 25,0,BOGOTA,COLOMBIA,47873942,juliagill@example.com,4.648625,-74.1,Curtis Stevens,1980 06 25,869,Theresa Hawkins,669,242
80726684,3,carrot seeds,62287143,1989 08 10,0,MEDELLIN,COLOMBIA,99314901,thompsonchristopher@example.com,6.2441988,-75.6,Michael Jackson,1989 08 10,25,Heather Butler,167,702
65033781,5,shovel,63772272,1971 03 22,0,BOGOTA,COLOMBIA,59805335,emcdonald@example.com,4.648625,-74.1,Tom Miller,1971 03 22,761,Joel Brady,332,267
18659285,6,fertilizer,23481803,1986 07 17,0,CARTAGENA,COLOMBIA,46391942,joyceelizabeth@example.org,10.4002813,-75.5,Daniel Houston,1986 07 17,883,Donald Harris,439,46
37257190,4,apple seeds,85020524,2006 01 31,0,MEDELLIN,COLOMBIA,51264939,jeremy65@example.org,6.2441988,-75.6,Alexandra Mcguire,2006 01 31,739,Krystal Mitchell,276,471
89731196,3,carrot seeds,74809325,2010 11 20,0,CARTAGENA,COLOMBIA,60664784,jennifer67@example.net,10.4002813,-75.5,Lucas Bridges,2010 11 20,145,Kathryn White,49,165
19823741,2,flower,52004345,1983 02 13,0,BOGOTA,COLOMBIA,17390359,owheeler@example.org,4.648625,-74.1,Julian Miller,1983 02 13,395,Jimmy Bryant,117,10
44592814,3,carrot seeds,13281869,1976 03 07,0,MEDELLIN,COLOMBIA,4047126,keith28@example.org,6.2441988,-75.6,Kevin Townsend,1976 03 07,111,Toni Villa,580,729
42204734,6,fertilizer,64679230,2020 07 09,0,MEDELLIN,COLOMBIA,96788703,clarkjonathan@example.net,6.2441988,-75.6,Jessica Harvey,2020 07 09,3,Bradley Peterson,519,626
58442611,1,dirt,31994618,2003 10 05,0,Lima,PERU,22198117,dhumphrey@example.org,-12.037964,-77.0503238,Maureen Delgado,2003 10 05,503,Michael Mcdonald,298,348
89055053,6,fertilizer,55371473,1971 11 03,0,MEDELLIN,COLOMBIA,99249226,christopher56@example.com,6.2441988,-75.6,Jessica Gamble,1971 11 03,782,Steven Meyer,240,704
69551640,7,onion seeds,40437551,1984 06 28,1,CARTAGENA,COLOMBIA,55892911,paula78@example.org,10.4002813,-75.5,Tom Campos,1984 06 28,835,Jesus Mason,294,694
42427889,5,shovel,35976848,2017 04 28,0,CARTAGENA,COLOMBIA,21406825,huffmankathy@example.net,10.4002813,-75.5,Patrick Martin,2017 04 28,342,Leslie Baldwin,600,261
23141960,4,apple seeds,32738106,1996 12 07,0,BOGOTA,COLOMBIA,58798536,rhondaharris@example.com,4.648625,-74.1,Robert Mills,1996 12 07,978,Courtney Travis,453,794
33973171,1,dirt,1654845,1977 07 24,0,CARTAGENA,COLOMBIA,35326103,garciaclaire@example.net,10.4002813,-75.5,Gina Torres,1977 07 24,690,Matthew Cervantes,768,918
39635596,3,carrot seeds,88081160,2001 01 07,0,CARTAGENA,COLOMBIA,28114056,clandry@example.org,10.4002813,-75.5,Catherine Sanchez,2001 01 07,233,Megan King,417,932
46885617,4,apple seeds,69122938,1989 10 18,0,BOGOTA,COLOMBIA,73890637,wflores@example.com,4.648625,-74.1,Sarah Miles,1989 10 18,249,James Williams,860,902
80964062,3,carrot seeds,51104160,1976 04 04,0,Lima,PERU,7270076,melissamorris@example.org,-12.037964,-77.0503238,Pamela Gibson,1976 04 04,118,Cody Williams,674,77
86499662,6,fertilizer,94183968,1986 12 19,3,BOGOTA,COLOMBIA,45651051,jordaneric@example.net,4.648625,-74.1,Becky Nguyen,1986 12 19,635,Charles Combs,673,174
52153949,5,shovel,84899468,1995 06 20,0,MEDELLIN,COLOMBIA,83373219,melissa52@example.net,6.2441988,-75.6,Denise Sanchez,1995 06 20,65,Krystal Jones,95,393
58015442,7,onion seeds,17250740,1986 02 10,0,CARTAGENA,COLOMBIA,91696333,tasha93@example.org,10.4002813,-75.5,Emma Smith,1986 02 10,109,Olivia Jackson,759,931
15702501,3,carrot seeds,31262800,1975 06 09,0,CARTAGENA,COLOMBIA,20572563,byrdmichael@example.com,10.4002813,-75.5,Richard Ellis,1975 06 09,660,Matthew Lewis,489,556
88713493,4,apple seeds,86628054,2009 06 26,0,BOGOTA,COLOMBIA,87692300,martinezwanda@example.org,4.648625,-74.1,Thomas Morgan,2009 06 26,372,Julie Dixon,578,608
28464677,7,onion seeds,7835858,1999 04 13,0,BOGOTA,COLOMBIA,44658281,kellyadam@example.com,4.648625,-74.1,Heather Anderson,1999 04 13,150,Regina Rodriguez,811,419
2447480,1,dirt,33285805,1978 08 27,0,MEDELLIN,COLOMBIA,54061720,olsonmark@example.com,6.2441988,-75.6,Erica Hicks,1978 08 27,70,Thomas Grant,13,467
63890437,6,fertilizer,81020840,1997 05 17,0,CARTAGENA,COLOMBIA,1079240,phayes@example.com,10.4002813,-75.5,Bruce Carson,1997 05 17,128,Rebecca Steele,264,819
90814806,3,carrot seeds,32327310,2002 08 22,0,Lima,PERU,60879879,simmonschristie@example.net,-12.037964,-77.0503238,Michael Cox,2002 08 22,659,Angela Wilson,408,320
46261179,4,apple seeds,51999573,2020 03 02,0,Lima,PERU,76562619,gonzalezcrystal@example.com,-12.037964,-77.0503238,Gina Hart,2020 03 02,365,Kathryn King,396,474
27987530,3,carrot seeds,85683009,1972 10 24,0,Lima,PERU,74347986,rodriguezteresa@example.org,-12.037964,-77.0503238,Valerie Silva,1972 10 24,125,Jeffrey Thompson,206,471
96054912,1,dirt,99705396,1993 09 13,0,MEDELLIN,COLOMBIA,90980934,patricia96@example.org,6.2441988,-75.6,Mathew Hernandez,1993 09 13,800,Krista Turner,238,226
73523640,6,fertilizer,59650,1979 01 10,0,CARTAGENA,COLOMBIA,54145643,christinesimpson@example.net,10.4002813,-75.5,Joshua Ortiz,1979 01 10,123,Daniel Campbell,886,49
81235918,1,dirt,26671889,1984 08 03,0,Lima,PERU,33217419,sclark@example.net,-12.037964,-77.0503238,John Young,1984 08 03,937,Sylvia Jimenez,380,835
27676926,4,apple seeds,70821593,1974 01 11,0,MEDELLIN,COLOMBIA,15634639,eanderson@example.net,6.2441988,-75.6,Nicholas Moody,1974 01 11,123,Joseph Chen,750,877
97707340,3,carrot seeds,42818334,2021 05 16,0,BOGOTA,COLOMBIA,86999747,murphygina@example.org,4.648625,-74.1,Steven Flores,2021 05 16,91,Raymond Tucker,936,707
33119472,5,shovel,6707938,2010 09 02,0,CARTAGENA,COLOMBIA,38645742,kingmicheal@example.org,10.4002813,-75.5,Chelsea Barker,2010 09 02,864,Jessica Henry,905,151
23329922,2,flower,65005365,2021 07 24,0,Lima,PERU,2993822,danielmorrow@example.org,-12.037964,-77.0503238,Benjamin Duffy,2021 07 24,451,Derek Meyers,982,662
64828172,1,dirt,68068486,1995 04 22,0,BOGOTA,COLOMBIA,6202547,david27@example.com,4.648625,-74.1,Francis Smith,1995 04 22,803,Peter Ortega,626,492
47130776,4,apple seeds,52069569,1997 02 21,0,BOGOTA,COLOMBIA,46048627,juliecalderon@example.net,4.648625,-74.1,Thomas Ross,1997 02 21,644,Andrew Suarez,829,551
45252729,6,fertilizer,94875130,1973 01 07,0,CARTAGENA,COLOMBIA,89429599,lewisdale@example.com,10.4002813,-75.5,Veronica Chandler,1973 01 07,718,Steven Riley,548,156
22735335,2,flower,83191519,1996 11 15,3,MEDELLIN,COLOMBIA,23109273,patriciabrock@example.com,6.2441988,-75.6,Mr. Tyler Rivers,1996 11 15,130,Ashley Roberson,945,313
43612469,1,dirt,45959310,1970 05 04,0,BOGOTA,COLOMBIA,78264080,stephenrobertson@example.org,4.648625,-74.1,Eric Cobb,1970 05 04,380,Steve Ford,670,225
31660256,7,onion seeds,98120719,2003 03 22,0,Lima,PERU,72777065,zford@example.com,-12.037964,-77.0503238,Elizabeth Wilson,2003 03 22,140,Jasmine Henderson,918,211
53886564,3,carrot seeds,59715220,2015 03 08,0,BOGOTA,COLOMBIA,33534373,deannarichardson@example.com,4.648625,-74.1,Brenda Smith,2015 03 08,394,Sara Diaz MD,956,634
49040673,6,fertilizer,3894179,1988 07 23,0,MEDELLIN,COLOMBIA,91334295,ortizroberto@example.net,6.2441988,-75.6,Austin Graham,1988 07 23,802,Beth West,351,730
69743755,4,apple seeds,89523554,2003 11 11,0,MEDELLIN,COLOMBIA,94021235,qmcconnell@example.org,6.2441988,-75.6,Stephen Kemp,2003 11 11,404,Brenda Andrews,598,706
9206609,6,fertilizer,84828119,1985 11 14,0,MEDELLIN,COLOMBIA,40044426,katherine76@example.net,6.2441988,-75.6,Meghan Yates,1985 11 14,371,Adam Smith,967,913
2820365,5,shovel,30697715,2005 03 14,0,CARTAGENA,COLOMBIA,92979128,rrogers@example.net,10.4002813,-75.5,Angela Cox DVM,2005 03 14,386,Lisa Perez,619,526
71301327,1,dirt,30655986,1991 11 08,0,CARTAGENA,COLOMBIA,68811394,princezachary@example.org,10.4002813,-75.5,Virginia Pineda,1991 11 08,469,Jordan Miller,188,882
81645613,4,apple seeds,48924024,2018 01 13,0,BOGOTA,COLOMBIA,86609614,alex84@example.net,4.648625,-74.1,Michael Allen,2018 01 13,695,Gloria Young,949,1000
70189777,1,dirt,29129289,2015 03 05,0,BOGOTA,COLOMBIA,87529333,theresachase@example.com,4.648625,-74.1,Michael Randolph,2015 03 05,981,Vincent Wheeler,421,353
85665236,7,onion seeds,51137122,2011 09 19,0,MEDELLIN,COLOMBIA,40548122,zanderson@example.com,6.2441988,-75.6,Arthur Mcneil,2011 09 19,710,Stephanie Brooks,48,818
52029157,2,flower,14412110,2002 07 23,0,Lima,PERU,88115322,vazquezelizabeth@example.com,-12.037964,-77.0503238,Cindy Mueller,2002 07 23,764,Erin Maxwell,453,35
58038297,3,carrot seeds,9253224,2017 12 09,0,BOGOTA,COLOMBIA,65272962,mcguireashley@example.net,4.648625,-74.1,Theresa Wilson,2017 12 09,833,Katie Jackson,747,386
48794743,1,dirt,76428807,2005 11 10,0,Lima,PERU,65778824,alexis86@example.org,-12.037964,-77.0503238,Brandi Bailey,2005 11 10,984,Barbara Hart,818,501
26450018,4,apple seeds,54489591,1986 12 22,0,MEDELLIN,COLOMBIA,74999937,jodom@example.org,6.2441988,-75.6,Tiffany Wilcox,1986 12 22,206,Noah Phillips,575,27
10282612,6,fertilizer,77163306,2011 04 27,0,BOGOTA,COLOMBIA,77844453,samuel67@example.net,4.648625,-74.1,Matthew Valenzuela,2011 04 27,74,Donald Hamilton,668,663
69957006,7,onion seeds,58576778,2021 10 06,0,Lima,PERU,42228647,wallacemichelle@example.com,-12.037964,-77.0503238,Michael Moreno,2021 10 06,680,Jason Wallace,631,332
53387277,4,apple seeds,57200045,1984 02 07,0,BOGOTA,COLOMBIA,66214161,burnsmatthew@example.org,4.648625,-74.1,Austin Martinez,1984 02 07,416,Andrew Brooks,427,444
17337142,2,flower,270237,2009 02 01,0,Lima,PERU,11053848,parkerdiane@example.org,-12.037964,-77.0503238,Tina Lopez,2009 02 01,881,Christopher Miller,800,635
95913862,1,dirt,6304409,1983 02 16,0,CARTAGENA,COLOMBIA,33147290,pamelawilliams@example.com,10.4002813,-75.5,Elizabeth Rivera,1983 02 16,2,Matthew Robbins,437,319
55367547,5,shovel,86758520,1982 03 12,2,BOGOTA,COLOMBIA,10506774,jwyatt@example.net,4.648625,-74.1,Donald Mata,1982 03 12,859,Robert Watts,30,919
82660526,1,dirt,3776834,1987 04 03,0,BOGOTA,COLOMBIA,35371529,candice32@example.org,4.648625,-74.1,Kimberly Ferguson,1987 04 03,462,Amy Gibson,683,835
35126883,5,shovel,30252353,1989 05 03,0,CARTAGENA,COLOMBIA,14120128,zalexander@example.net,10.4002813,-75.5,Tommy Moore,1989 05 03,1000,David Mcbride,38,585
94578072,4,apple seeds,96739699,2013 01 05,0,Lima,PERU,37401955,jeffery47@example.net,-12.037964,-77.0503238,Christopher Phillips,2013 01 05,216,Marco Hall,408,893
30825932,3,carrot seeds,15813328,2009 09 22,0,Lima,PERU,9175537,msoto@example.com,-12.037964,-77.0503238,Lynn Garcia,2009 09 22,840,Donna Ross,824,191
94347401,3,carrot seeds,93653898,1997 11 08,0,CARTAGENA,COLOMBIA,73802083,elizabeth48@example.com,10.4002813,-75.5,Abigail Reed,1997 11 08,365,Gina Johnson,532,8
8991561,4,apple seeds,67009793,1998 09 14,0,CARTAGENA,COLOMBIA,83339847,nguyenandrew@example.net,10.4002813,-75.5,Michael Flores,1998 09 14,565,Terry King,257,743
11230386,3,carrot seeds,33674935,1976 07 15,0,Lima,PERU,60411958,dlewis@example.net,-12.037964,-77.0503238,Kimberly Curtis,1976 07 15,371,Elizabeth Escobar,532,239
96643203,1,dirt,81709336,2017 04 06,0,BOGOTA,COLOMBIA,13381050,ryoung@example.org,4.648625,-74.1,Stacey Rodgers,2017 04 06,12,Kristen Ramirez,455,533
12816711,3,carrot seeds,9930605,1972 02 10,0,Lima,PERU,8454900,carol93@example.net,-12.037964,-77.0503238,John Patton,1972 02 10,7,Brandi Ortiz,45,954
44559300,6,fertilizer,14307660,1994 03 09,0,BOGOTA,COLOMBIA,71587789,rstewart@example.com,4.648625,-74.1,Robert Phillips,1994 03 09,722,Heather Curry,319,56
65847426,5,shovel,38195204,1974 04 11,0,CARTAGENA,COLOMBIA,38841571,thomasangela@example.com,10.4002813,-75.5,Christopher Daniels,1974 04 11,728,Carrie Arnold,713,996
63422933,1,dirt,82842692,1998 03 25,0,BOGOTA,COLOMBIA,65219475,derickson@example.com,4.648625,-74.1,Jennifer Anderson,1998 03 25,887,Joseph Ramirez,312,412
59664019,6,fertilizer,93009942,1978 09 07,0,BOGOTA,COLOMBIA,65986525,tylerdavis@example.org,4.648625,-74.1,Sarah Warren,1978 09 07,568,Peter Green,151,874
18975881,6,fertilizer,26244654,1983 04 11,0,MEDELLIN,COLOMBIA,1258756,qcisneros@example.com,6.2441988,-75.6,Charles Warner,1983 04 11,555,Henry Hart,860,70
32105858,5,shovel,61431481,1995 08 02,0,BOGOTA,COLOMBIA,47007668,spaul@example.net,4.648625,-74.1,Steven Mccann,1995 08 02,338,Mark Callahan,733,630
18460636,6,fertilizer,26431447,2004 03 15,0,MEDELLIN,COLOMBIA,92942963,elizabeth98@example.net,6.2441988,-75.6,Renee Nolan,2004 03 15,617,Melissa Durham,100,879
18568521,3,carrot seeds,38519751,2020 03 31,0,Lima,PERU,21633262,schneiderangela@example.com,-12.037964,-77.0503238,Kathryn Thomas,2020 03 31,545,Tracey Ortiz DDS,626,563
4134798,7,onion seeds,1846128,1978 07 15,0,MEDELLIN,COLOMBIA,77116056,millercarla@example.org,6.2441988,-75.6,Daniel Greene,1978 07 15,325,Barry Williamson,148,115
24933516,1,dirt,29910425,1994 02 23,0,Lima,PERU,13235890,christophergreene@example.net,-12.037964,-77.0503238,Brittany Sanchez,1994 02 23,306,Christopher Martin,80,866
57733552,4,apple seeds,63573385,2011 07 29,0,CARTAGENA,COLOMBIA,50680872,jennifercoleman@example.com,10.4002813,-75.5,Jason Green,2011 07 29,569,Steven Terrell,82,336
2561719,7,onion seeds,31583210,2011 08 22,0,Lima,PERU,17584812,carterkerri@example.com,-12.037964,-77.0503238,Rebecca Martin,2011 08 22,351,Benjamin Barnes,878,174
75010729,2,flower,97072856,2014 01 22,0,Lima,PERU,591868,tiffany45@example.org,-12.037964,-77.0503238,Cathy Brown,2014 01 22,615,Matthew Bailey,782,596
8420770,3,carrot seeds,94701373,1998 03 13,0,BOGOTA,COLOMBIA,16018247,zmendez@example.org,4.648625,-74.1,Manuel Boyd,1998 03 13,848,Darlene Whitney,725,546
74979326,6,fertilizer,11383454,2004 08 23,0,CARTAGENA,COLOMBIA,28176211,hannah08@example.org,10.4002813,-75.5,Jade Johnson,2004 08 23,394,Andrea Johnson,247,756
88536802,1,dirt,42405202,1984 02 25,0,CARTAGENA,COLOMBIA,20463826,james00@example.org,10.4002813,-75.5,Phillip Weiss,1984 02 25,261,Andrew Kelley,569,246
75870200,2,flower,34292408,2001 01 04,0,BOGOTA,COLOMBIA,60540747,malonesusan@example.org,4.648625,-74.1,Kevin Lindsey,2001 01 04,813,Christina Wilson MD,447,763
5172474,5,shovel,78307148,1994 05 27,0,Lima,PERU,40048739,william86@example.net,-12.037964,-77.0503238,Shane Forbes,1994 05 27,823,Joshua Ford,645,43
54929422,7,onion seeds,97547801,1978 04 17,0,CARTAGENA,COLOMBIA,44355937,christina54@example.net,10.4002813,-75.5,Carol Turner,1978 04 17,704,Dawn Jackson,897,564
47925686,1,dirt,1055099,1974 07 16,1,BOGOTA,COLOMBIA,99097090,yjohnson@example.net,4.648625,-74.1,Eric Norman,1974 07 16,712,Michele Wall,2,375
76207179,6,fertilizer,6792396,1973 12 04,0,BOGOTA,COLOMBIA,64344543,icraig@example.net,4.648625,-74.1,Randall Johnson,1973 12 04,722,James Lewis,416,320
82742073,1,dirt,87567704,1982 03 09,0,Lima,PERU,53793443,proctoradam@example.com,-12.037964,-77.0503238,Christy Fisher,1982 03 09,283,Wesley Wilson,233,814
91302874,4,apple seeds,34327803,2003 01 24,4,Lima,PERU,61500301,dpope@example.org,-12.037964,-77.0503238,Laura Gamble,2003 01 24,110,Barbara Roy,484,227
56707527,7,onion seeds,98207997,2012 08 15,0,Lima,PERU,25889252,adamsolis@example.net,-12.037964,-77.0503238,Lee Perez,2012 08 15,591,Catherine Gomez,887,159
1143137,6,fertilizer,16175996,1996 01 19,0,MEDELLIN,COLOMBIA,13879849,hallkimberly@example.org,6.2441988,-75.6,Mr. Jordan Roth,1996 01 19,281,Matthew Williams,214,532
27021940,3,carrot seeds,21017021,1990 03 26,0,MEDELLIN,COLOMBIA,2833124,jonesmichael@example.com,6.2441988,-75.6,Justin Johnston,1990 03 26,666,Warren Reed,945,188
17946056,6,fertilizer,10272881,1993 08 18,0,CARTAGENA,COLOMBIA,13566705,thomaswright@example.net,10.4002813,-75.5,Monica White,1993 08 18,43,Geoffrey Hood,8,526
7172314,1,dirt,83087123,1979 09 22,0,MEDELLIN,COLOMBIA,31527782,tylerpetersen@example.net,6.2441988,-75.6,Daniel Rocha,1979 09 22,209,Kathryn Hall,592,156
8361271,5,shovel,40493711,1982 08 06,0,BOGOTA,COLOMBIA,73705544,ryan06@example.net,4.648625,-74.1,Adam Hartman,1982 08 06,902,Erik Gibson,630,67
88893637,5,shovel,60471,1980 01 30,0,Lima,PERU,30190101,gkelly@example.net,-12.037964,-77.0503238,Jamie Travis,1980 01 30,804,Mitchell Stanton,844,876
92994165,6,fertilizer,56405678,1990 02 10,0,CARTAGENA,COLOMBIA,60806440,kendragreen@example.com,10.4002813,-75.5,Austin Rodriguez,1990 02 10,450,Kimberly Ramos,553,71
13209666,1,dirt,17055399,1975 03 29,0,BOGOTA,COLOMBIA,98186486,humphreydylan@example.net,4.648625,-74.1,Amanda Campos,1975 03 29,529,Matthew Johnson,470,704
49753771,6,fertilizer,46491961,2007 04 09,0,MEDELLIN,COLOMBIA,88660180,katelyn36@example.net,6.2441988,-75.6,Ashley Brown,2007 04 09,127,Johnny Gregory,879,948
36477114,6,fertilizer,28461910,1984 06 23,0,MEDELLIN,COLOMBIA,48325038,wvasquez@example.org,6.2441988,-75.6,Heather Allison,1984 06 23,848,Lauren Morris,762,727
94563063,4,apple seeds,80407619,1974 11 08,0,BOGOTA,COLOMBIA,60203963,snorris@example.net,4.648625,-74.1,Catherine Carter,1974 11 08,750,Heather Davis,273,137
23660980,1,dirt,39782495,1978 12 29,0,MEDELLIN,COLOMBIA,8905135,wilsonbrian@example.com,6.2441988,-75.6,Matthew Mclean,1978 12 29,381,Keith Cordova,553,448
20877422,6,fertilizer,82218508,1976 03 29,0,CARTAGENA,COLOMBIA,40613528,gerald37@example.net,10.4002813,-75.5,Todd Carpenter,1976 03 29,6,Caroline Mcguire,689,317
59920487,2,flower,63707842,2000 08 17,0,MEDELLIN,COLOMBIA,59479072,jwatson@example.com,6.2441988,-75.6,Cameron Smith,2000 08 17,98,Michael Guzman,689,597
67006106,4,apple seeds,56016337,2001 11 18,0,BOGOTA,COLOMBIA,70016761,justin23@example.com,4.648625,-74.1,Derek King,2001 11 18,217,Rick Fuentes,876,308
3576897,4,apple seeds,60148605,2007 09 09,0,Lima,PERU,65973123,roblesnathan@example.com,-12.037964,-77.0503238,Curtis Thompson,2007 09 09,891,Drew Jones,304,415
79133464,6,fertilizer,43196282,1995 05 02,0,MEDELLIN,COLOMBIA,8658062,harrisonkelsey@example.net,6.2441988,-75.6,Lauren Simpson,1995 05 02,939,James Hall,271,114
11676393,7,onion seeds,22704496,1982 09 01,0,MEDELLIN,COLOMBIA,13522487,christian35@example.com,6.2441988,-75.6,Bradley Smith,1982 09 01,667,Amanda Mccall,943,62
14816125,2,flower,60751421,2005 12 06,0,BOGOTA,COLOMBIA,7067239,emilyfoster@example.com,4.648625,-74.1,Amanda Cervantes,2005 12 06,997,Amanda Kim,543,743
17602391,4,apple seeds,42730021,2014 04 10,0,MEDELLIN,COLOMBIA,98555211,johnmanning@example.com,6.2441988,-75.6,Elizabeth Mercer,2014 04 10,127,Timothy Russell,365,117
71625126,5,shovel,20358539,1984 01 12,0,MEDELLIN,COLOMBIA,35604361,nelsonamy@example.net,6.2441988,-75.6,Paul Cole Jr.,1984 01 12,553,Nicholas Jones,497,340
67740590,4,apple seeds,13630813,2013 08 04,2,Lima,PERU,50925956,ryanbartlett@example.com,-12.037964,-77.0503238,Megan Ross MD,2013 08 04,635,James Sanchez,381,75
25347857,5,shovel,53370241,2020 08 10,0,MEDELLIN,COLOMBIA,12801387,anthonyruiz@example.org,6.2441988,-75.6,David Nguyen,2020 08 10,539,Thomas Martinez,408,896
66561609,1,dirt,66004065,2010 03 15,0,CARTAGENA,COLOMBIA,62999953,travisperez@example.net,10.4002813,-75.5,John Jones,2010 03 15,870,Megan Hernandez,832,29
51634305,4,apple seeds,4604191,2017 04 17,0,CARTAGENA,COLOMBIA,53778253,michael84@example.com,10.4002813,-75.5,Matthew Conley,2017 04 17,429,William Carson,731,53
38312232,5,shovel,14978912,1974 11 26,0,Lima,PERU,48520524,jamesblack@example.org,-12.037964,-77.0503238,Carolyn Jones,1974 11 26,43,Angela Knight,341,794
73104818,2,flower,3869525,1975 07 03,2,MEDELLIN,COLOMBIA,90292393,patrick01@example.org,6.2441988,-75.6,Michelle Whitney,1975 07 03,199,Tricia Palmer,323,769
56905092,4,apple seeds,12211796,1995 02 17,0,Lima,PERU,20184660,terri76@example.net,-12.037964,-77.0503238,Monica Clark,1995 02 17,464,Mr. Robert Butler,925,989
82558352,1,dirt,51429860,2012 06 02,0,MEDELLIN,COLOMBIA,88322879,kelli81@example.net,6.2441988,-75.6,Joseph Greer,2012 06 02,666,Shaun Gordon,373,713
17650550,6,fertilizer,92112348,1984 04 04,0,MEDELLIN,COLOMBIA,83661440,sperez@example.com,6.2441988,-75.6,Jessica Martin,1984 04 04,688,Jenna Massey,227,396
94720481,7,onion seeds,91544015,2012 06 16,0,BOGOTA,COLOMBIA,65487311,christophercortez@example.org,4.648625,-74.1,Lisa Simmons,2012 06 16,582,Regina Paul,672,582
73500006,1,dirt,31594943,1983 02 24,3,BOGOTA,COLOMBIA,15402104,joseph75@example.com,4.648625,-74.1,Katherine Davis,1983 02 24,88,Tanya King,493,25
59387424,5,shovel,86368679,2014 11 11,2,MEDELLIN,COLOMBIA,90493799,lisa16@example.com,6.2441988,-75.6,Erik Hernandez,2014 11 11,232,Amber Brown,306,545
49087675,3,carrot seeds,17499105,1991 07 08,2,BOGOTA,COLOMBIA,96069430,collin02@example.net,4.648625,-74.1,Shannon Perkins,1991 07 08,644,Elizabeth Davis,872,898
10600502,1,dirt,74956511,2004 07 23,0,BOGOTA,COLOMBIA,42830003,ngraham@example.org,4.648625,-74.1,Stanley Mclaughlin,2004 07 23,728,Melissa King,26,135
65232966,7,onion seeds,13169493,2010 08 10,0,Lima,PERU,84654828,jamessara@example.net,-12.037964,-77.0503238,Angela Black,2010 08 10,457,Ashley Hernandez,808,310
92383082,7,onion seeds,94219147,1989 01 15,1,Lima,PERU,42704880,bwood@example.net,-12.037964,-77.0503238,Brenda Baker,1989 01 15,768,Natasha Ferguson,874,204
87306010,4,apple seeds,74791967,1973 01 16,0,Lima,PERU,82956740,david18@example.net,-12.037964,-77.0503238,Jessica Collins,1973 01 16,620,Benjamin Erickson,625,959
