Order_Id,Product_Id,Product_Name,User_Id,Order_Date,Return,City,Country,Client_Id,Client_Email,Order_Latitude,Order_Length,Client_Name,Birth_Day,Deliver_Man_Id,Name_Deliver_Man,Product_Cost,Product_Value,Market_Name
70721378,8,gloves,29790305,2009/05/01,,Li,Pe,96572657,blackkenneth@example.net,-12.037964,-77.0503238,Susan Perkins,2009/05/01,464,Brittany Cooper,607,303,Tienda2
25406234,2,skirt,5359299,2000/03/10,,Me,Co,57543842,butlersean@example.org,6.2441988,-75.6,Patricia Alvarez,2000/03/10,44,Derrick Newman,131,690,Tienda2
27263351,4,scarf,28014686,1970/10/20,,Li,Pe,10155712,reginaldgonzalez@example.com,-12.037964,-77.0503238,Jared Anderson,1970/10/20,417,Lisa Martinez,415,854,Tienda2
70389677,6,hat,14094399,1981/08/03,,Me,Co,2111526,dustin49@example.org,6.2441988,-75.6,Stephen Chapman,1981/08/03,182,Jesus Jones,641,259,Tienda2
50196761,9,bikini,63712019,1986/10/05,X,Me,Co,10817439,jennifergrimes@example.net,6.2441988,-75.6,Shane Gomez,1986/10/05,146,Stacy Gutierrez,84,839,Tienda2
22923048,3,underwear,6352225,2002/11/19,,Li,Pe,62493891,lisawilliams@example.net,-12.037964,-77.0503238,Mary Brown,2002/11/19,538,Melissa Wheeler,327,615,Tienda2
69448117,4,scarf,65812111,2014/10/20,,Bo,Co,16243408,pbray@example.org,4.648625,-74.1,Sylvia Jackson,2014/10/20,552,Terry Evans,290,235,Tienda2
46587218,5,socks,73994758,1992/05/02,,Li,Pe,95844412,jerry99@example.com,-12.037964,-77.0503238,Lauren Ferguson,1992/05/02,330,Kurt Castillo,736,571,Tienda2
95140315,4,scarf,80860370,2001/06/28,,Ca,Co,85796724,chill@example.com,10.4002813,-75.5,Michael Diaz,2001/06/28,79,Sharon Davila,48,293,Tienda2
6473449,3,underwear,32940220,1985/04/15,,Me,Co,5247132,johnsonjason@example.com,6.2441988,-75.6,Robert Garcia,1985/04/15,754,Tammy Silva,158,886,Tienda2
83215368,1,shoes,46541496,1975/12/20,,Bo,Co,83361971,sarahbrown@example.net,4.648625,-74.1,Jesse Evans,1975/12/20,408,Kaitlyn Marshall,870,548,Tienda2
86140741,3,underwear,77943885,2005/05/04,,Bo,Co,55500106,williamsdanny@example.org,4.648625,-74.1,Andrea Dyer,2005/05/04,706,Madison Willis,604,411,Tienda2
89749773,7,T-Shirt,76644189,2011/07/05,,Me,Co,29683812,angelajones@example.net,6.2441988,-75.6,Samuel Day,2011/07/05,399,Richard Harrington,355,798,Tienda2
21716683,5,socks,94296509,1980/04/23,,Bo,Co,7709702,tammy21@example.org,4.648625,-74.1,Kristina Mora,1980/04/23,494,Kimberly Thomas,904,566,Tienda2
61787843,1,shoes,76400665,2016/05/26,,Ca,Co,16529259,darren91@example.net,10.4002813,-75.5,Jason Mccoy,2016/05/26,37,Jeanette Jones,416,814,Tienda2
82448860,3,underwear,6567969,1984/11/01,,Me,Co,82399147,taylorthomas@example.net,6.2441988,-75.6,Sharon Garcia,1984/11/01,915,Marco Edwards,847,254,Tienda2
74719221,1,shoes,84677880,2008/01/08,,Li,Pe,67072260,llopez@example.org,-12.037964,-77.0503238,Martha Smith,2008/01/08,216,Andrew Perry,183,54,Tienda2
62974750,3,underwear,73487888,2007/09/12,X,Bo,Co,24181008,andresantos@example.com,4.648625,-74.1,Kimberly Pitts,2007/09/12,483,Denise Martinez,699,442,Tienda2
14398083,5,socks,17930957,2014/12/23,,Bo,Co,84129300,richard06@example.org,4.648625,-74.1,Kimberly Brown,2014/12/23,574,Julia Hart MD,273,817,Tienda2
817501,6,hat,48222059,1974/08/05,,Ca,Co,11195823,adam57@example.com,10.4002813,-75.5,Joseph Thomas,1974/08/05,837,Marie Tate,247,309,Tienda2
98538055,4,scarf,15827973,1985/05/06,X,Me,Co,13276484,patrickjane@example.com,6.2441988,-75.6,Robert Ramsey,1985/05/06,127,Jennifer Hanson,153,716,Tienda2
93946635,4,scarf,49948341,2007/11/12,,Ca,Co,20249005,phillipsdanny@example.org,10.4002813,-75.5,Brian Johnson,2007/11/12,996,Amy Sharp,984,615,Tienda2
74679250,7,T-Shirt,94930210,2005/11/17,,Bo,Co,76588496,zrobinson@example.org,4.648625,-74.1,Lori Alvarado,2005/11/17,777,Alicia Hawkins,35,378,Tienda2
24112745,8,gloves,66685003,2020/09/12,X,Me,Co,29424779,patrick88@example.com,6.2441988,-75.6,Ruth Cross,2020/09/12,817,William Powell,15,646,Tienda2
81637604,4,scarf,42827565,1998/10/02,X,Ca,Co,57267525,christinawang@example.com,10.4002813,-75.5,John Brown,1998/10/02,951,Yvonne Atkins,175,78,Tienda2
47736606,1,shoes,76192772,2006/04/06,,Li,Pe,49667807,laurenscott@example.net,-12.037964,-77.0503238,Marcus Miller,2006/04/06,777,Mark Porter,415,646,Tienda2
63652314,8,gloves,52742704,2005/11/11,,Bo,Co,34131206,ryan43@example.net,4.648625,-74.1,Paul Costa,2005/11/11,111,Mr. Jose Stephens,646,216,Tienda2
38911400,1,shoes,40042233,1987/11/22,,Me,Co,88206901,jesse04@example.net,6.2441988,-75.6,Vincent Hunter,1987/11/22,164,Kim Richardson,368,96,Tienda2
78646051,6,hat,68732619,1978/12/15,,Li,Pe,31494347,michaelrodgers@example.org,-12.037964,-77.0503238,Madeline Dennis,1978/12/15,291,Peter Tran,281,87,Tienda2
7435819,2,skirt,148666,1974/04/29,,Li,Pe,3552183,laurabest@example.com,-12.037964,-77.0503238,Gary Lee,1974/04/29,289,Tamara Jones,840,797,Tienda2
68122659,6,hat,3315136,1994/03/23,,Me,Co,39124797,brittany59@example.com,6.2441988,-75.6,Jason Smith,1994/03/23,327,Brooke Alexander,207,5,Tienda2
99739041,3,underwear,76914467,1983/09/14,,Ca,Co,80408730,joseph10@example.com,10.4002813,-75.5,Justin Glenn,1983/09/14,789,Ashley Moore,985,146,Tienda2
89864671,1,shoes,33859842,2017/04/22,,Bo,Co,26976524,kbaker@example.net,4.648625,-74.1,Kevin Chavez,2017/04/22,984,Kelly King,541,678,Tienda2
45297006,9,bikini,66420913,1984/07/24,,Li,Pe,58885807,teresakennedy@example.org,-12.037964,-77.0503238,Kevin Anderson,1984/07/24,378,Daniel Bailey,299,260,Tienda2
20378417,9,bikini,14634718,1990/03/30,,Ca,Co,56350927,megan71@example.net,10.4002813,-75.5,Angela Bartlett,1990/03/30,80,Philip Neal,187,425,Tienda2
77228607,7,T-Shirt,82767703,1988/05/29,,Li,Pe,71197905,uhines@example.com,-12.037964,-77.0503238,James Wright,1988/05/29,619,Kathy Peters,970,173,Tienda2
64136305,7,T-Shirt,72346774,1975/01/06,,Li,Pe,73992891,zpatrick@example.net,-12.037964,-77.0503238,Ryan Brooks,1975/01/06,520,Jesse Peters,406,47,Tienda2
56796456,5,socks,92542075,1982/05/24,,Ca,Co,12525326,daviddavis@example.net,10.4002813,-75.5,David Graves,1982/05/24,460,Daniel Pollard,898,334,Tienda2
87291337,2,skirt,32833242,1984/02/27,,Me,Co,79779379,meredith40@example.com,6.2441988,-75.6,Marcus Foster,1984/02/27,843,Julie Thompson,827,354,Tienda2
49606819,7,T-Shirt,26690109,1993/04/20,,Ca,Co,9729167,rodriguezcharles@example.com,10.4002813,-75.5,Emma Molina,1993/04/20,11,Jacob Murphy,162,1000,Tienda2
74488006,1,shoes,98752081,1985/12/17,X,Me,Co,6976841,melissahayes@example.com,6.2441988,-75.6,Linda Livingston,1985/12/17,706,Amy Washington,788,477,Tienda2
44753275,2,skirt,69330670,1985/05/16,,Li,Pe,36668702,hhill@example.org,-12.037964,-77.0503238,Charles White,1985/05/16,137,Kathryn Green,224,192,Tienda2
36334193,7,T-Shirt,35222910,1974/08/19,,Ca,Co,77269582,kimberly33@example.net,10.4002813,-75.5,Heather Oneill,1974/08/19,664,William Hunter,714,524,Tienda2
66343759,1,shoes,46297899,1996/12/19,,Ca,Co,30170451,boyddana@example.net,10.4002813,-75.5,Heidi Roberts,1996/12/19,295,Lindsay Costa,714,391,Tienda2
66709774,8,gloves,4040058,2008/09/16,,Bo,Co,96939172,chavezjack@example.net,4.648625,-74.1,Brad Vega,2008/09/16,539,Nicole Roberson,647,827,Tienda2
88034944,8,gloves,1893449,2003/02/26,,Ca,Co,17098846,ortegajane@example.com,10.4002813,-75.5,Richard King,2003/02/26,744,Anthony Conway,524,65,Tienda2
75100864,5,socks,47550861,1981/06/27,,Me,Co,98784356,xgrant@example.net,6.2441988,-75.6,Johnny Gilbert,1981/06/27,475,Brian Buchanan,707,852,Tienda2
12949292,6,hat,52809757,1993/08/05,,Bo,Co,50095843,evanskristina@example.com,4.648625,-74.1,Lauren Hill,1993/08/05,782,Christine Potts,15,912,Tienda2
35649979,5,socks,74345352,2006/08/04,,Li,Pe,69897181,sbrowning@example.org,-12.037964,-77.0503238,Tanya Parsons,2006/08/04,818,Alan Wiley,400,682,Tienda2
8645632,1,shoes,86620726,1986/09/27,,Li,Pe,23975998,pamelagarza@example.org,-12.037964,-77.0503238,Justin Goodman,1986/09/27,303,Melissa Harris,166,198,Tienda2
97587343,1,shoes,51250139,2004/07/21,X,Me,Co,20362439,thomashahn@example.org,6.2441988,-75.6,Christina Chung,2004/07/21,151,William Gonzalez,737,939,Tienda2
69781623,2,skirt,25404438,2020/11/14,,Li,Pe,16592800,nramirez@example.org,-12.037964,-77.0503238,Jonathan Rosales,2020/11/14,826,Andrew Thompson,630,941,Tienda2
75765732,6,hat,1568607,1987/08/05,,Ca,Co,30753931,thompsongregory@example.org,10.4002813,-75.5,Raymond Cooper,1987/08/05,745,Kara Brown,967,655,Tienda2
59061393,2,skirt,57729818,2014/07/24,,Me,Co,34980609,nicolemartinez@example.com,6.2441988,-75.6,Mrs. Denise Edwards,2014/07/24,717,Sarah Dennis,250,325,Tienda2
50769894,2,skirt,34239418,2005/02/23,,Ca,Co,47932325,greenerobert@example.net,10.4002813,-75.5,Tyler Parker,2005/02/23,465,Joel Serrano,35,946,Tienda2
45564532,4,scarf,4644692,1977/04/26,,Me,Co,72763020,anne19@example.com,6.2441988,-75.6,Tina Rice,1977/04/26,189,Tara Davis,899,832,Tienda2
69035237,3,underwear,86622539,2012/05/29,,Me,Co,26404698,madelineknapp@example.net,6.2441988,-75.6,Paul Martinez,2012/05/29,964,Kimberly Fletcher,698,242,Tienda2
31480727,6,hat,11043942,2006/01/27,,Bo,Co,45423993,cruzthomas@example.com,4.648625,-74.1,Rachel Wong,2006/01/27,111,Jasmine Kent,692,687,Tienda2
28158233,5,socks,31428284,1999/10/16,,Li,Pe,56552163,allenhannah@example.net,-12.037964,-77.0503238,Ms. Erica Green,1999/10/16,232,Kristina Atkinson,630,234,Tienda2
42270716,8,gloves,22378030,2011/06/09,,Li,Pe,28615367,hwatts@example.com,-12.037964,-77.0503238,Theresa Rios,2011/06/09,445,Joseph Wright,557,620,Tienda2
3749429,3,underwear,11973301,2010/03/23,,Me,Co,13355291,sarabrewer@example.net,6.2441988,-75.6,Chase Anderson,2010/03/23,389,Franklin Thomas,262,861,Tienda2
86581576,2,skirt,17027897,1981/09/18,,Li,Pe,82608501,masonjohnson@example.org,-12.037964,-77.0503238,Lori Strickland,1981/09/18,228,Gary Martin,28,281,Tienda2
92080450,9,bikini,13337859,1983/08/05,,Li,Pe,36731246,robertnelson@example.net,-12.037964,-77.0503238,Cameron Williams,1983/08/05,568,Chelsea Huang,965,708,Tienda2
27838439,5,socks,38899366,1986/05/18,,Bo,Co,70353326,cartercarmen@example.org,4.648625,-74.1,Dillon Villa,1986/05/18,129,Allison Jones,38,847,Tienda2
44533588,7,T-Shirt,51977742,1990/06/08,,Bo,Co,88097965,chelseamccoy@example.net,4.648625,-74.1,Jessica Simmons PhD,1990/06/08,929,Laura Shaw,923,146,Tienda2
80443451,5,socks,25974665,1979/01/10,,Ca,Co,30467352,wmartinez@example.com,10.4002813,-75.5,Jonathan Ware,1979/01/10,824,Janet Proctor,958,378,Tienda2
87089922,1,shoes,25700326,1977/02/27,,Li,Pe,92053469,tclark@example.com,-12.037964,-77.0503238,Erika Reese,1977/02/27,484,Rebecca Downs,679,311,Tienda2
83463146,2,skirt,70195046,1982/04/30,,Me,Co,24286671,wrodriguez@example.com,6.2441988,-75.6,Erica Hunter,1982/04/30,871,Aaron Sanchez,132,266,Tienda2
1738242,3,underwear,21529469,1986/04/13,,Me,Co,83972181,joseph86@example.net,6.2441988,-75.6,Scott Foster,1986/04/13,142,Nicole Roberts,210,197,Tienda2
22127824,8,gloves,21100660,2017/02/24,,Li,Pe,41708202,rileybrian@example.net,-12.037964,-77.0503238,Antonio Freeman,2017/02/24,58,Sherry Montes,419,16,Tienda2
65374532,6,hat,57548775,2011/02/27,,Me,Co,18473532,tracy86@example.net,6.2441988,-75.6,Michael Garcia,2011/02/27,777,Matthew Li,901,983,Tienda2
37655614,6,hat,77945904,1974/06/17,X,Li,Pe,89699032,michaelcampbell@example.net,-12.037964,-77.0503238,Sharon Wang,1974/06/17,723,Lisa Johnson,345,834,Tienda2
54647204,3,underwear,70395418,1991/04/05,,Bo,Co,51935167,dennischad@example.net,4.648625,-74.1,Anthony Richardson,1991/04/05,960,Tyler Leblanc,481,299,Tienda2
11208531,1,shoes,58084980,2010/06/26,,Ca,Co,77244609,glenda71@example.net,10.4002813,-75.5,Sandra Burke,2010/06/26,570,John Bishop,421,457,Tienda2
96508061,6,hat,64911433,1981/05/18,,Me,Co,54924712,jameshernandez@example.org,6.2441988,-75.6,Stephen Robles,1981/05/18,546,Theresa Nichols,560,352,Tienda2
98018797,9,bikini,79218737,2007/01/10,,Bo,Co,93421469,lopezbrandon@example.com,4.648625,-74.1,Elizabeth Compton,2007/01/10,274,Glenn Stuart,342,792,Tienda2
58942255,4,scarf,14018959,2003/02/11,,Me,Co,42341803,martinsylvia@example.org,6.2441988,-75.6,Sarah Rowe,2003/02/11,833,Timothy Wright,422,65,Tienda2
72804160,3,underwear,34964416,2010/12/03,,Ca,Co,66662605,penapeter@example.com,10.4002813,-75.5,Mr. John Gonzalez,2010/12/03,110,Dana Alexander,165,101,Tienda2
30519130,2,skirt,16262281,1990/07/31,,Li,Pe,90008387,baileymichelle@example.com,-12.037964,-77.0503238,Maurice Harper,1990/07/31,656,Steven Harper,917,830,Tienda2
41425386,9,bikini,59870035,1998/03/13,,Ca,Co,59884088,eburton@example.org,10.4002813,-75.5,Carrie Jackson,1998/03/13,405,Tracy Roberts,62,7,Tienda2
84309234,4,scarf,28438556,1982/08/31,,Bo,Co,84448798,reginaduncan@example.org,4.648625,-74.1,Elijah Jones,1982/08/31,991,Courtney Phillips,219,820,Tienda2
17077861,6,hat,86902604,1998/07/30,,Bo,Co,4993155,ronald82@example.org,4.648625,-74.1,Christine Sandoval,1998/07/30,452,Shelly Smith,34,664,Tienda2
56894031,8,gloves,17839591,1980/09/21,,Ca,Co,94227585,vtrujillo@example.net,10.4002813,-75.5,Christopher Shields,1980/09/21,909,Jamie Reese,775,472,Tienda2
87654190,1,shoes,56456253,1998/12/05,X,Ca,Co,26700104,sydneylee@example.net,10.4002813,-75.5,Shannon Wall,1998/12/05,637,Amanda Davis,951,659,Tienda2
86655280,6,hat,45852038,1996/08/04,,Li,Pe,55308640,elliottmikayla@example.net,-12.037964,-77.0503238,Andrew Johnson,1996/08/04,125,Brandon Webster,631,848,Tienda2
4486459,2,skirt,40726890,2008/06/14,,Ca,Co,6227915,carmen72@example.net,10.4002813,-75.5,Kathleen Smith,2008/06/14,192,Gregory Hernandez,981,556,Tienda2
97348753,1,shoes,39215540,2001/11/13,,Ca,Co,61581288,jsellers@example.org,10.4002813,-75.5,Crystal Brown,2001/11/13,839,Zachary Hodge,966,870,Tienda2
15755860,3,underwear,89548018,2017/02/22,X,Ca,Co,52847754,mmcclure@example.org,10.4002813,-75.5,Anthony Holmes,2017/02/22,376,Joseph Cruz,591,547,Tienda2
5113776,1,shoes,63759781,1990/01/30,,Li,Pe,26905034,john16@example.org,-12.037964,-77.0503238,Laura Pruitt,1990/01/30,636,Ryan Murphy,668,133,Tienda2
76640042,1,shoes,11331263,1985/07/28,,Me,Co,44380377,lnelson@example.com,6.2441988,-75.6,Thomas Good,1985/07/28,125,Travis Turner,740,891,Tienda2
44438882,9,bikini,54914823,2010/02/14,,Li,Pe,12537597,wfisher@example.org,-12.037964,-77.0503238,Carolyn Newman,2010/02/14,460,Steven Curry,919,379,Tienda2
85454762,5,socks,7767745,1977/10/28,X,Me,Co,29445891,melissajuarez@example.net,6.2441988,-75.6,Laurie Mcmillan,1977/10/28,252,Shirley Cole,852,817,Tienda2
2671981,7,T-Shirt,81768576,2016/10/29,,Li,Pe,76612328,ywhite@example.net,-12.037964,-77.0503238,Kathy Everett,2016/10/29,346,Eric Thompson,594,805,Tienda2
60704905,6,hat,97940188,1970/03/13,,Ca,Co,18563271,doyledavid@example.net,10.4002813,-75.5,Kristen Freeman MD,1970/03/13,140,Kristy Hampton,224,494,Tienda2
73015172,1,shoes,52587565,1971/04/24,,Bo,Co,37008736,yfields@example.net,4.648625,-74.1,Tammy Rubio,1971/04/24,815,Heather Anderson,497,875,Tienda2
50651903,2,skirt,61407353,1975/12/02,,Bo,Co,30794755,ncox@example.net,4.648625,-74.1,Phillip Davis,1975/12/02,342,William Williams,676,787,Tienda2
66526481,2,skirt,30441764,2009/12/31,,Bo,Co,21402513,whitney62@example.net,4.648625,-74.1,Anthony Miller,2009/12/31,656,Zachary Thompson,290,477,Tienda2
72881262,9,bikini,70938601,1974/06/09,,Me,Co,53025288,qhicks@example.net,6.2441988,-75.6,Martin Diaz,1974/06/09,720,Laura Marshall,654,115,Tienda2
84268571,9,bikini,90944272,1983/03/11,,Li,Pe,56339378,tvasquez@example.com,-12.037964,-77.0503238,Gabriel George,1983/03/11,323,Rachel Barrett,506,57,Tienda2
72040063,3,underwear,80221342,1997/03/20,,Ca,Co,46892477,danielharris@example.org,10.4002813,-75.5,Michael Ferguson,1997/03/20,809,Patrick Edwards,605,147,Tienda2
1819242,2,skirt,59300063,2002/10/03,,Me,Co,53965416,tdalton@example.com,6.2441988,-75.6,Karen Craig,2002/10/03,463,Walter Powell,248,940,Tienda2
17645566,3,underwear,59768572,1998/01/07,,Me,Co,16070896,steven33@example.net,6.2441988,-75.6,Lauren Austin,1998/01/07,593,Renee Myers,379,299,Tienda2
84460524,9,bikini,36234418,1983/11/07,,Li,Pe,84860416,bowmanalexandra@example.com,-12.037964,-77.0503238,Paul Chase,1983/11/07,955,Mary Henson,221,572,Tienda2
3417878,4,scarf,32335676,1994/06/19,,Li,Pe,82275610,kimberlyanderson@example.org,-12.037964,-77.0503238,George Cooper,1994/06/19,291,Robert Olson,785,785,Tienda2
14204572,1,shoes,74355903,1975/11/26,,Li,Pe,57767802,perryrhonda@example.org,-12.037964,-77.0503238,Douglas Taylor,1975/11/26,150,Christine Andrews,260,642,Tienda2
67934442,2,skirt,75575694,1991/05/19,,Me,Co,78502704,hhenderson@example.com,6.2441988,-75.6,Stephen Shea,1991/05/19,873,Todd Aguirre,290,334,Tienda2
15626871,2,skirt,62346400,1986/12/19,,Li,Pe,93458450,kara36@example.org,-12.037964,-77.0503238,Patricia Navarro,1986/12/19,286,Theresa Dickerson,608,127,Tienda2
60792666,1,shoes,69595873,1990/07/25,,Bo,Co,31382596,kari19@example.net,4.648625,-74.1,Devin Li,1990/07/25,206,Courtney Rivers,685,336,Tienda2
22304691,2,skirt,15944437,2014/01/31,,Ca,Co,18437573,davisann@example.com,10.4002813,-75.5,Jessica Hamilton,2014/01/31,87,Matthew Hamilton,87,24,Tienda2
11376102,3,underwear,31214887,1985/02/11,,Me,Co,98573692,andrewssteven@example.com,6.2441988,-75.6,Sandra Webb,1985/02/11,532,Michelle Villa,47,213,Tienda2
35852273,9,bikini,57632468,2007/04/17,,Bo,Co,38250815,nicholasodom@example.com,4.648625,-74.1,Bethany Johnson,2007/04/17,397,Shelley Fisher,274,949,Tienda2
96881894,9,bikini,61099644,1977/05/18,,Me,Co,53279243,westheather@example.com,6.2441988,-75.6,Cindy Tucker,1977/05/18,763,Jessica Vaughn,620,626,Tienda2
79869905,4,scarf,97915769,2011/06/30,,Bo,Co,23521003,tammy74@example.net,4.648625,-74.1,James Carroll,2011/06/30,589,Raymond Lynch,516,989,Tienda2
33430264,6,hat,76522364,1985/09/08,,Li,Pe,38736833,ryoung@example.net,-12.037964,-77.0503238,Gina Moyer,1985/09/08,743,Jacob Moore,351,829,Tienda2
93034629,8,gloves,28387985,2007/04/05,X,Bo,Co,20252135,aliciasmith@example.com,4.648625,-74.1,Alexis Wilson,2007/04/05,283,Christine Walsh,43,136,Tienda2
95050875,1,shoes,70592950,2013/02/13,X,Li,Pe,54574508,jamesmoore@example.com,-12.037964,-77.0503238,Alexander Foley,2013/02/13,499,Dana Espinoza,149,282,Tienda2
92399959,2,skirt,76529720,1982/12/08,,Ca,Co,2261651,timothy15@example.org,10.4002813,-75.5,Darlene White,1982/12/08,964,Phillip Willis,177,264,Tienda2
47572319,5,socks,50699734,2003/04/01,X,Ca,Co,18468338,christopher14@example.org,10.4002813,-75.5,Devon Mitchell,2003/04/01,141,Rachel Lawson,623,513,Tienda2
41114458,7,T-Shirt,30599357,1978/08/02,,Me,Co,25113919,cpalmer@example.net,6.2441988,-75.6,Tyler Wood,1978/08/02,598,Diana Gordon,304,498,Tienda2
78946380,2,skirt,34400962,2000/01/08,X,Ca,Co,95288876,ymartinez@example.com,10.4002813,-75.5,Lucas Black,2000/01/08,742,Rebekah Mack,962,757,Tienda2
33233083,7,T-Shirt,59992621,1993/07/17,X,Li,Pe,30304089,erika92@example.org,-12.037964,-77.0503238,Miranda James,1993/07/17,402,Kevin Turner,370,667,Tienda2
91227373,1,shoes,36239377,1977/07/31,,Li,Pe,90721873,lrobinson@example.com,-12.037964,-77.0503238,Kim Holmes,1977/07/31,944,Marie Palmer,8,388,Tienda2
51608780,4,scarf,7103382,1991/03/20,,Me,Co,41609097,nunezregina@example.org,6.2441988,-75.6,James Jennings,1991/03/20,555,Melissa Perry,904,382,Tienda2
63162906,9,bikini,7862086,1973/05/17,,Li,Pe,76725361,michelle04@example.net,-12.037964,-77.0503238,Gina Jones,1973/05/17,984,Felicia Jordan,286,833,Tienda2
42123747,6,hat,36178182,1993/11/20,X,Me,Co,10148303,barbara04@example.com,6.2441988,-75.6,Keith Cross,1993/11/20,640,Alyssa Daniel,646,108,Tienda2
64638463,1,shoes,876828,2009/02/09,,Me,Co,60546438,uellis@example.org,6.2441988,-75.6,Jennifer Bradley,2009/02/09,874,Robert Buckley,133,863,Tienda2
62576479,5,socks,80882676,2005/11/10,,Ca,Co,25043334,snydercheryl@example.org,10.4002813,-75.5,Chris Warren,2005/11/10,463,Stephanie Woods,753,246,Tienda2
