Order_Id,Product_Id,Product_Name,User_Id,Order_Date,Return,City,Country,Client_Id,Client_Email,Order_Latitude,Order_Length,Client_Name,Birth_Day,Deliver_Man_Id,Name_Deliver_Man,Product_Cost,Product_Value,Market_Name
91500539,4,apple seeds,53281070,1990 10 02,0,BOGOTA,COLOMBIA,42963245,lfigueroa@example.net,4.648625,-74.1,Carl Hammond,1990 10 02,793,Samantha Vargas,34,483,Tienda3
6785760,4,apple seeds,85366859,1985 06 01,0,MEDELLIN,COLOMBIA,42969404,masonking@example.com,6.2441988,-75.6,David Fisher,1985 06 01,375,Kimberly Sims,872,525,Tienda3
64297259,3,carrot seeds,48859580,1982 08 23,0,Lima,PERU,61423144,annettelynn@example.com,-12.037964,-77.0503238,Thomas Park,1982 08 23,86,Paul Reed,142,662,Tienda3
83185948,7,onion seeds,16812222,2004 12 31,0,BOGOTA,COLOMBIA,51034349,gbullock@example.net,4.648625,-74.1,Bradley Wright,2004 12 31,912,William Bennett,789,787,Tienda3
2153679,3,carrot seeds,62184119,1987 07 02,0,MEDELLIN,COLOMBIA,45233011,malik85@example.com,6.2441988,-75.6,Julie Floyd,1987 07 02,239,Mrs. Ana Morton,253,572,Tienda3
99974875,7,onion seeds,81510908,2010 09 25,0,MEDELLIN,COLOMBIA,80965123,michaelwilson@example.net,6.2441988,-75.6,Ms. Leah Herrera,2010 09 25,421,Tasha Sanchez,782,511,Tienda3
20760191,2,flower,89176553,2002 01 27,0,Lima,PERU,88059481,shelbystewart@example.com,-12.037964,-77.0503238,Jennifer Molina,2002 01 27,141,Frank Walker,717,366,Tienda3
10512756,4,apple seeds,31653743,1986 07 31,0,MEDELLIN,COLOMBIA,83355029,lisatorres@example.com,6.2441988,-75.6,David Turner,1986 07 31,664,Lorraine Smith,582,738,Tienda3
96856969,7,onion seeds,14059855,2002 09 22,5,BOGOTA,COLOMBIA,58793399,destrada@example.com,4.648625,-74.1,James Ramirez,2002 09 22,728,Krista Walter,797,511,Tienda3
59932256,4,apple seeds,16708052,1994 10 08,0,MEDELLIN,COLOMBIA,25090543,rmckinney@example.com,6.2441988,-75.6,Laurie Wells,1994 10 08,108,Steven Simon,136,270,Tienda3
68732473,1,dirt,94943944,1986 05 23,0,CARTAGENA,COLOMBIA,82483671,pollarderic@example.net,10.4002813,-75.5,Scott Hodge,1986 05 23,876,Carolyn Graves,204,137,Tienda3
10090492,2,flower,97083754,2000 03 02,0,BOGOTA,COLOMBIA,89529618,nicholsalexandra@example.com,4.648625,-74.1,George Thompson,2000 03 02,684,Austin Delacruz,400,243,Tienda3
8657005,4,apple seeds,40253625,1981 05 16,2,MEDELLIN,COLOMBIA,44796365,baxtercarrie@example.net,6.2441988,-75.6,Daniel Goodman,1981 05 16,537,Thomas Salazar,289,274,Tienda3
79200213,7,onion seeds,19777959,1992 09 24,0,BOGOTA,COLOMBIA,82575333,valdezjaclyn@example.org,4.648625,-74.1,Troy Hunt,1992 09 24,877,Kimberly Mann,756,33,Tienda3
23821030,3,carrot seeds,58626878,2012 08 26,0,Lima,PERU,27040213,rachel39@example.com,-12.037964,-77.0503238,Janice Caldwell,2012 08 26,93,Cathy Davis,663,219,Tienda3
44866965,6,fertilizer,25598818,2010 05 30,0,MEDELLIN,COLOMBIA,72499633,sara25@example.org,6.2441988,-75.6,Patrick Hanson,2010 05 30,468,Joseph Short,542,389,Tienda3
70944754,3,carrot seeds,98435249,2005 09 06,0,BOGOTA,COLOMBIA,68007872,murphykathy@example.org,4.648625,-74.1,Timothy Freeman,2005 09 06,626,Claudia Pittman,723,818,Tienda3
8322448,4,apple seeds,61604083,2008 02 10,0,MEDELLIN,COLOMBIA,50261507,hancockpeter@example.com,6.2441988,-75.6,Cheryl Alvarez,2008 02 10,604,Sonia Barton,794,823,Tienda3
19391803,3,carrot seeds,3726483,2002 09 17,0,Lima,PERU,32972054,crogers@example.org,-12.037964,-77.0503238,Amanda Johnson,2002 09 17,581,Lisa Lloyd,802,610,Tienda3
94432445,4,apple seeds,32149482,1970 04 23,0,MEDELLIN,COLOMBIA,63433598,mcdonaldgregory@example.org,6.2441988,-75.6,Tammy Carr,1970 04 23,92,Cody Harrell,984,974,Tienda3
66360617,6,fertilizer,60307097,2004 07 12,3,CARTAGENA,COLOMBIA,47148575,efaulkner@example.com,10.4002813,-75.5,Lisa Bauer,2004 07 12,541,Dennis Gibson,715,818,Tienda3
93899910,3,carrot seeds,92826919,2017 05 20,0,BOGOTA,COLOMBIA,79024989,markadams@example.org,4.648625,-74.1,Brenda Perez,2017 05 20,403,Christine Ruiz,695,852,Tienda3
71049276,6,fertilizer,82603951,2018 05 18,0,CARTAGENA,COLOMBIA,37824343,amanda38@example.com,10.4002813,-75.5,Brandon Huerta,2018 05 18,23,Matthew Obrien,987,94,Tienda3
50296226,5,shovel,77369331,2000 08 04,0,CARTAGENA,COLOMBIA,46264216,johncannon@example.com,10.4002813,-75.5,Billy Hernandez,2000 08 04,997,Taylor Thompson,407,503,Tienda3
98186229,5,shovel,87594004,1974 10 25,0,BOGOTA,COLOMBIA,83580314,oconnormichael@example.com,4.648625,-74.1,Franklin Morrow,1974 10 25,556,Eileen Gilbert,125,19,Tienda3
335159,1,dirt,17668642,1980 12 30,0,CARTAGENA,COLOMBIA,95870946,richardhamilton@example.net,10.4002813,-75.5,Sherry Cole,1980 12 30,248,Derek Morris MD,516,333,Tienda3
63549391,5,shovel,98687147,1982 03 23,0,MEDELLIN,COLOMBIA,88976629,philip14@example.net,6.2441988,-75.6,Erika Gutierrez,1982 03 23,339,Lauren Hunter,665,203,Tienda3
87953768,2,flower,76841769,2010 02 14,3,Lima,PERU,37543000,ann82@example.net,-12.037964,-77.0503238,Lucas Fuentes,2010 02 14,646,Gregory Schultz PhD,946,132,Tienda3
88435491,5,shovel,86621526,1978 11 28,0,MEDELLIN,COLOMBIA,86542195,stephanie21@example.com,6.2441988,-75.6,Ross Hawkins,1978 11 28,659,Angela Parks,92,50,Tienda3
76240331,2,flower,74967222,1982 01 27,5,BOGOTA,COLOMBIA,38599598,paul73@example.org,4.648625,-74.1,Ashley Kirby,1982 01 27,893,Briana Boyd,260,964,Tienda3
8994511,4,apple seeds,10830523,1971 01 22,0,BOGOTA,COLOMBIA,93467781,anthony76@example.net,4.648625,-74.1,Natalie Russell PhD,1971 01 22,632,Sandra Richardson,59,443,Tienda3
91813243,1,dirt,83062377,1970 06 25,2,BOGOTA,COLOMBIA,12662089,jamesharmon@example.com,4.648625,-74.1,Claudia Rodriguez,1970 06 25,521,Sharon Walton,207,585,Tienda3
95289762,5,shovel,51037869,2001 03 19,0,MEDELLIN,COLOMBIA,70059389,alejandra17@example.com,6.2441988,-75.6,John Diaz,2001 03 19,100,Christina Hernandez,235,618,Tienda3
82636820,2,flower,84618503,2005 08 28,0,CARTAGENA,COLOMBIA,92874358,caleb55@example.com,10.4002813,-75.5,Cynthia Koch,2005 08 28,229,Jeremy Nash,198,556,Tienda3
6515248,1,dirt,49711955,1992 03 03,0,MEDELLIN,COLOMBIA,70419085,lgonzales@example.org,6.2441988,-75.6,David Lewis,1992 03 03,437,Denise Smith,704,843,Tienda3
23633137,5,shovel,43603132,2004 03 02,0,Lima,PERU,40721647,andrewlee@example.net,-12.037964,-77.0503238,James Martinez,2004 03 02,302,Jessica Meyers,313,80,Tienda3
14850562,6,fertilizer,46453434,1975 04 12,0,BOGOTA,COLOMBIA,575151,marcus16@example.net,4.648625,-74.1,Luke Jefferson,1975 04 12,700,Peter Mendoza,224,670,Tienda3
64121829,6,fertilizer,92475990,2013 12 30,0,Lima,PERU,38274800,jwheeler@example.com,-12.037964,-77.0503238,David Flores,2013 12 30,231,Madison Thompson,272,631,Tienda3
81104391,4,apple seeds,98013628,1981 01 18,0,BOGOTA,COLOMBIA,66266865,rlawrence@example.com,4.648625,-74.1,Loretta Phillips,1981 01 18,541,Kyle Pham,567,854,Tienda3
54006451,1,dirt,98021552,2018 11 26,0,BOGOTA,COLOMBIA,66185872,shannon62@example.net,4.648625,-74.1,Shannon Mason,2018 11 26,936,Shawn Calderon,752,2,Tienda3
60528368,1,dirt,84421777,1989 10 30,3,BOGOTA,COLOMBIA,10138858,daniel85@example.net,4.648625,-74.1,Frank Rodriguez,1989 10 30,321,Casey Cox,516,363,Tienda3
32549082,4,apple seeds,9476790,1984 10 10,0,CARTAGENA,COLOMBIA,79805134,dennisjohnson@example.org,10.4002813,-75.5,Michelle Johnson,1984 10 10,783,Tyler Rivera,877,507,Tienda3
29311749,2,flower,21127399,1991 10 01,0,MEDELLIN,COLOMBIA,85006343,alewis@example.org,6.2441988,-75.6,Ryan Morrison,1991 10 01,453,William Johnson,501,134,Tienda3
702281,7,onion seeds,81189847,2005 09 05,0,BOGOTA,COLOMBIA,96200083,travis51@example.net,4.648625,-74.1,Jose Grant,2005 09 05,276,Kristy Sharp,513,923,Tienda3
39136139,7,onion seeds,13265337,1987 11 14,0,Lima,PERU,383424,tweeks@example.net,-12.037964,-77.0503238,John Watson,1987 11 14,951,Sabrina Harper,538,409,Tienda3
91156247,3,carrot seeds,93016032,1990 09 09,0,CARTAGENA,COLOMBIA,79017931,hjames@example.com,10.4002813,-75.5,Lisa Cooper,1990 09 09,747,Donald Francis,569,398,Tienda3
9647658,3,carrot seeds,44986595,1974 04 05,0,CARTAGENA,COLOMBIA,15742455,scottkenneth@example.net,10.4002813,-75.5,Tiffany Smith,1974 04 05,63,Jacqueline Young,737,68,Tienda3
98643406,3,carrot seeds,1370035,1984 05 15,0,Lima,PERU,75076948,jamie85@example.net,-12.037964,-77.0503238,Holly George,1984 05 15,261,Jay Travis,435,215,Tienda3
27447843,4,apple seeds,49590409,1984 12 16,0,BOGOTA,COLOMBIA,8436083,johnstein@example.net,4.648625,-74.1,Connie Taylor,1984 12 16,636,Craig Lambert,584,948,Tienda3
87179053,7,onion seeds,43991400,1970 01 08,0,MEDELLIN,COLOMBIA,55036445,jamesburton@example.net,6.2441988,-75.6,Sophia Franco,1970 01 08,880,Joel Vargas,657,341,Tienda3
66299856,4,apple seeds,96244137,2003 03 02,0,CARTAGENA,COLOMBIA,30278962,tonya25@example.com,10.4002813,-75.5,Robert Brandt,2003 03 02,58,Tamara James,935,623,Tienda3
91654217,5,shovel,62396261,2005 09 23,0,BOGOTA,COLOMBIA,93640820,vnorman@example.com,4.648625,-74.1,Katie Smith,2005 09 23,961,Beth Davis,590,959,Tienda3
90284071,1,dirt,82332264,2007 07 17,2,Lima,PERU,13073644,ymendoza@example.org,-12.037964,-77.0503238,Emily Wright,2007 07 17,526,Felicia Page,198,511,Tienda3
95322156,3,carrot seeds,2319191,1993 08 24,0,Lima,PERU,59231118,tvalencia@example.org,-12.037964,-77.0503238,Martha Gonzales,1993 08 24,881,Sandra Schwartz,107,499,Tienda3
23322425,1,dirt,48477235,1995 02 08,0,CARTAGENA,COLOMBIA,9381399,jbrown@example.org,10.4002813,-75.5,Leonard Thomas,1995 02 08,547,Mr. Cory Cantu,183,244,Tienda3
70108577,7,onion seeds,13551287,2021 04 17,0,Lima,PERU,234503,erikawatts@example.net,-12.037964,-77.0503238,Tony Sanchez,2021 04 17,699,Tony Garrett,600,706,Tienda3
78371712,1,dirt,13180448,1971 11 06,0,CARTAGENA,COLOMBIA,23730325,khuynh@example.com,10.4002813,-75.5,Alexander Chavez,1971 11 06,430,Sean Marks,451,781,Tienda3
14027050,1,dirt,80389835,1972 08 05,0,MEDELLIN,COLOMBIA,36900290,hortonkatie@example.com,6.2441988,-75.6,Joshua Hill,1972 08 05,833,Joseph Allen,423,107,Tienda3
44260248,1,dirt,41661927,2006 05 23,0,BOGOTA,COLOMBIA,91226163,denisethompson@example.com,4.648625,-74.1,Wendy Lowe,2006 05 23,720,Louis Nguyen,317,625,Tienda3
29972673,2,flower,43386964,2013 03 11,0,MEDELLIN,COLOMBIA,21657768,jason51@example.net,6.2441988,-75.6,Christina Price,2013 03 11,979,Marvin Torres,182,271,Tienda3
31636209,6,fertilizer,68137536,1982 01 21,0,CARTAGENA,COLOMBIA,42524282,hoffmankelly@example.net,10.4002813,-75.5,Leon Castro,1982 01 21,983,William Delgado,732,586,Tienda3
5815657,5,shovel,33013467,1993 08 20,0,MEDELLIN,COLOMBIA,28295030,daniel98@example.com,6.2441988,-75.6,Nicole Morris,1993 08 20,749,Sean Hill,114,958,Tienda3
69711463,5,shovel,31771475,1974 01 27,0,Lima,PERU,3980938,andreaflores@example.org,-12.037964,-77.0503238,Joe Rodriguez,1974 01 27,309,Daniel Maynard,737,57,Tienda3
88464049,5,shovel,38604703,1971 10 31,0,MEDELLIN,COLOMBIA,91993917,maria49@example.com,6.2441988,-75.6,Erin Farmer,1971 10 31,806,Damon Gibson,947,145,Tienda3
82074921,7,onion seeds,77260400,1974 12 06,0,Lima,PERU,65895388,fullerjillian@example.org,-12.037964,-77.0503238,Pamela Grant,1974 12 06,816,Bethany Smith,574,327,Tienda3
38341324,2,flower,42055871,1989 02 02,0,BOGOTA,COLOMBIA,73746063,catherinebrown@example.com,4.648625,-74.1,Charles Cervantes,1989 02 02,664,Mary Floyd,776,756,Tienda3
68670001,7,onion seeds,27896635,1970 01 14,0,CARTAGENA,COLOMBIA,69166176,amy88@example.org,10.4002813,-75.5,Joe Rich,1970 01 14,352,Sheila Ortiz,655,893,Tienda3
42082706,1,dirt,17368010,1986 08 21,0,BOGOTA,COLOMBIA,28021163,robert34@example.com,4.648625,-74.1,David Campbell,1986 08 21,103,Philip Gomez,830,14,Tienda3
43405181,6,fertilizer,15121044,1973 12 22,0,CARTAGENA,COLOMBIA,93524662,burkekelly@example.com,10.4002813,-75.5,Andrew Griffin,1973 12 22,502,Chelsea Bailey,470,417,Tienda3
44387932,3,carrot seeds,28803294,1980 10 29,1,MEDELLIN,COLOMBIA,18051956,ortizcynthia@example.net,6.2441988,-75.6,Melissa Summers,1980 10 29,891,Jennifer Luna,589,128,Tienda3
52165632,4,apple seeds,9167412,1995 05 03,0,Lima,PERU,78731279,louispacheco@example.org,-12.037964,-77.0503238,Victoria Espinoza,1995 05 03,706,Scott Martin,598,105,Tienda3
87101421,5,shovel,72355845,2018 02 13,0,BOGOTA,COLOMBIA,77630917,jameshall@example.com,4.648625,-74.1,Sarah Norman,2018 02 13,692,Michele Russell,60,358,Tienda3
88098655,7,onion seeds,94853442,1974 08 15,0,Lima,PERU,81386782,kimberly89@example.org,-12.037964,-77.0503238,Jodi Mercer,1974 08 15,108,Nathaniel Gallagher,874,894,Tienda3
81705018,7,onion seeds,82020509,1991 02 25,0,CARTAGENA,COLOMBIA,71775874,lori63@example.com,10.4002813,-75.5,David Roberson,1991 02 25,783,Kathy Meza,554,25,Tienda3
30513600,1,dirt,47688108,1998 04 26,0,CARTAGENA,COLOMBIA,88225175,kenneth64@example.net,10.4002813,-75.5,Mary Keller,1998 04 26,701,Timothy Patton MD,97,46,Tienda3
67013646,7,onion seeds,13054508,1993 01 13,4,Lima,PERU,78389821,qramsey@example.net,-12.037964,-77.0503238,David Stevens,1993 01 13,158,Philip Ruiz,374,482,Tienda3
28059775,7,onion seeds,26805401,1994 07 18,0,MEDELLIN,COLOMBIA,82182144,andersonkimberly@example.net,6.2441988,-75.6,Brian Parks,1994 07 18,290,Aaron Graves,19,640,Tienda3
90154852,6,fertilizer,82848258,2012 05 30,0,MEDELLIN,COLOMBIA,62492527,christopher60@example.net,6.2441988,-75.6,Eric Morrison,2012 05 30,643,Robert Benson,933,576,Tienda3
34665157,2,flower,9549087,1992 04 29,0,BOGOTA,COLOMBIA,76439514,smithlisa@example.com,4.648625,-74.1,Kathy Short,1992 04 29,979,Kelsey Mills,792,221,Tienda3
52994058,4,apple seeds,82010545,1971 08 14,1,CARTAGENA,COLOMBIA,42567625,priscillahatfield@example.net,10.4002813,-75.5,Trevor Gilbert,1971 08 14,796,Sean Wood,746,526,Tienda3
35202185,3,carrot seeds,73504845,2019 01 11,5,MEDELLIN,COLOMBIA,22502642,snyderjack@example.com,6.2441988,-75.6,Whitney Fisher,2019 01 11,637,Patricia Olson,922,357,Tienda3
92506757,4,apple seeds,3574973,1977 02 16,0,Lima,PERU,18623763,tylerhenderson@example.net,-12.037964,-77.0503238,Kathy Flores,1977 02 16,166,Bobby Miller,541,955,Tienda3
37283485,2,flower,52488070,1989 07 30,0,BOGOTA,COLOMBIA,78484348,vreilly@example.org,4.648625,-74.1,Joann Henderson,1989 07 30,819,Bruce Jefferson,359,16,Tienda3
34854642,5,shovel,53798990,2020 01 22,0,CARTAGENA,COLOMBIA,64373037,rbooth@example.net,10.4002813,-75.5,Amy Lane,2020 01 22,798,Kristen Guerra,812,293,Tienda3
68100842,2,flower,30640439,1996 09 14,0,BOGOTA,COLOMBIA,73639781,tiffanyjohnson@example.net,4.648625,-74.1,Steven Cochran,1996 09 14,318,Phyllis Harris,396,359,Tienda3
73779139,4,apple seeds,39903888,1996 06 03,0,MEDELLIN,COLOMBIA,98371436,stewartamber@example.org,6.2441988,-75.6,Kimberly Green,1996 06 03,489,Karen Mcknight,112,592,Tienda3
12257088,3,carrot seeds,83905849,2001 02 02,0,MEDELLIN,COLOMBIA,83315298,randy29@example.net,6.2441988,-75.6,John Smith,2001 02 02,605,Roy Cooper,484,174,Tienda3
58598195,3,carrot seeds,23202652,2006 01 10,0,BOGOTA,COLOMBIA,24376556,walter51@example.com,4.648625,-74.1,Nicole Douglas,2006 01 10,549,Jeremy Turner,651,489,Tienda3
79631481,1,dirt,71008925,1970 12 09,0,CARTAGENA,COLOMBIA,6549958,peterbean@example.com,10.4002813,-75.5,Lisa Berry,1970 12 09,367,Ronald Campbell,909,478,Tienda3
2182615,7,onion seeds,43253143,2000 01 11,0,CARTAGENA,COLOMBIA,18909973,tranrachael@example.net,10.4002813,-75.5,Ryan Martinez,2000 01 11,947,Christine Richardson MD,798,659,Tienda3
73581514,6,fertilizer,32228085,1981 12 21,0,MEDELLIN,COLOMBIA,74787021,wwood@example.org,6.2441988,-75.6,Jerry Henderson,1981 12 21,30,Robert Watts,120,243,Tienda3
24396732,7,onion seeds,23001178,1985 08 06,0,CARTAGENA,COLOMBIA,44373767,gibsoncarrie@example.com,10.4002813,-75.5,Abigail Anderson,1985 08 06,995,Tracy Watts,752,560,Tienda3
62312716,2,flower,95018164,1984 05 11,0,Lima,PERU,92870049,matthew18@example.org,-12.037964,-77.0503238,Tony Turner,1984 05 11,773,Nicholas Schneider,302,221,Tienda3
12795051,6,fertilizer,51246686,2001 09 21,0,MEDELLIN,COLOMBIA,88027889,xroberts@example.net,6.2441988,-75.6,Lisa Green,2001 09 21,274,Richard Fletcher MD,938,858,Tienda3
63488834,5,shovel,9977114,2020 08 29,0,Lima,PERU,92614870,nwilliams@example.org,-12.037964,-77.0503238,Benjamin Wood,2020 08 29,321,Brooke Gomez,90,401,Tienda3
42139619,6,fertilizer,28809336,1980 01 08,4,CARTAGENA,COLOMBIA,78558046,patricia39@example.org,10.4002813,-75.5,Lauren Burton,1980 01 08,229,Angelica Harper,577,736,Tienda3
63059667,3,carrot seeds,60882365,2013 07 18,2,MEDELLIN,COLOMBIA,74743199,charlesrobinson@example.org,6.2441988,-75.6,James Roy,2013 07 18,34,Carolyn Phillips,969,241,Tienda3
51869046,1,dirt,98309660,1976 10 07,0,Lima,PERU,78202487,shess@example.net,-12.037964,-77.0503238,James Hughes,1976 10 07,6,Christopher Mcdonald,572,457,Tienda3
3364527,4,apple seeds,93278523,2011 12 28,0,BOGOTA,COLOMBIA,77096325,allison91@example.com,4.648625,-74.1,Michael Nguyen,2011 12 28,245,Jared Nelson,797,506,Tienda3
260598,5,shovel,50318870,2018 09 11,0,MEDELLIN,COLOMBIA,62287657,stanley32@example.com,6.2441988,-75.6,Michael Martin,2018 09 11,956,Nathaniel Smith,256,544,Tienda3
76343778,2,flower,91591247,2021 02 03,0,BOGOTA,COLOMBIA,16111158,woodardandrea@example.org,4.648625,-74.1,Kayla Smith,2021 02 03,698,Patrick Tran,553,55,Tienda3
11795484,1,dirt,9806652,1984 11 20,0,CARTAGENA,COLOMBIA,90281287,ericsandoval@example.org,10.4002813,-75.5,Cody Sosa,1984 11 20,1000,Amy Vazquez,503,405,Tienda3
28898536,1,dirt,53473995,1984 07 29,5,BOGOTA,COLOMBIA,34055388,lindsey17@example.org,4.648625,-74.1,Andrew Watts,1984 07 29,501,Meghan Burke,609,234,Tienda3
81613463,6,fertilizer,63223643,1978 03 06,0,Lima,PERU,89125763,pamela76@example.com,-12.037964,-77.0503238,Jonathan Allen,1978 03 06,274,Megan Lester,369,109,Tienda3
56772852,7,onion seeds,97907054,1991 06 03,0,BOGOTA,COLOMBIA,22262343,keycarrie@example.com,4.648625,-74.1,Thomas Williams,1991 06 03,883,Tiffany Carrillo,297,201,Tienda3
59647202,1,dirt,69050879,1994 05 25,0,CARTAGENA,COLOMBIA,45594442,hyoung@example.org,10.4002813,-75.5,Zachary Brennan,1994 05 25,541,Derrick Juarez,286,935,Tienda3
52158399,4,apple seeds,28576532,2015 02 08,0,Lima,PERU,28596493,sgill@example.org,-12.037964,-77.0503238,Justin Espinoza,2015 02 08,60,Shannon Dixon,597,274,Tienda3
84589192,5,shovel,1189722,2000 10 02,3,CARTAGENA,COLOMBIA,85715809,donald11@example.net,10.4002813,-75.5,Julia Gilmore,2000 10 02,564,Joyce Cole,75,958,Tienda3
21127895,6,fertilizer,20224166,1987 08 06,0,Lima,PERU,2615246,gregorykelley@example.com,-12.037964,-77.0503238,Jeffrey Simon,1987 08 06,768,Ann Hernandez,986,287,Tienda3
50911696,2,flower,68389832,2021 05 23,3,MEDELLIN,COLOMBIA,5741493,normanchad@example.net,6.2441988,-75.6,Natalie White,2021 05 23,243,Deborah Melton,831,238,Tienda3
27185454,6,fertilizer,41606928,2016 05 04,2,MEDELLIN,COLOMBIA,41611862,ukelly@example.org,6.2441988,-75.6,Tanya Payne,2016 05 04,984,Bradley Kane,770,336,Tienda3
50635881,6,fertilizer,34193784,2020 01 25,0,CARTAGENA,COLOMBIA,80668561,kimberly55@example.com,10.4002813,-75.5,Charles Anderson,2020 01 25,987,Chad Hull,902,60,Tienda3
50239011,6,fertilizer,42486144,1984 06 28,0,BOGOTA,COLOMBIA,67066151,mikaylabartlett@example.org,4.648625,-74.1,Sheila Hernandez,1984 06 28,247,Brooke Church,848,444,Tienda3
98678920,4,apple seeds,12410700,1974 03 15,0,Lima,PERU,61223797,pagesherri@example.net,-12.037964,-77.0503238,Tracy Hardy,1974 03 15,911,Megan Smith,681,347,Tienda3
54908389,2,flower,71784579,2014 08 31,0,BOGOTA,COLOMBIA,36306660,larsonandrew@example.org,4.648625,-74.1,Jessica Padilla,2014 08 31,363,Michael Valenzuela,429,265,Tienda3
95801796,7,onion seeds,12825646,1977 09 20,0,Lima,PERU,18769228,rebecca42@example.net,-12.037964,-77.0503238,Michael Stevens,1977 09 20,647,Christopher Sheppard,130,772,Tienda3
2757045,5,shovel,84642425,2010 04 07,0,BOGOTA,COLOMBIA,26874695,ijones@example.com,4.648625,-74.1,Matthew Harris,2010 04 07,501,Michael Anderson,167,363,Tienda3
98842372,3,carrot seeds,25616889,1973 07 02,0,BOGOTA,COLOMBIA,22401926,jameslowe@example.org,4.648625,-74.1,Courtney Torres,1973 07 02,573,Nancy Simon,58,156,Tienda3
25484986,7,onion seeds,88890768,1971 07 26,0,MEDELLIN,COLOMBIA,69986119,matthewjackson@example.com,6.2441988,-75.6,Ashley Roberts,1971 07 26,430,Jeanette Sullivan,760,325,Tienda3
14563555,6,fertilizer,71395704,1973 10 11,0,CARTAGENA,COLOMBIA,43577594,renee87@example.com,10.4002813,-75.5,Amy Moore,1973 10 11,601,Kenneth Small,671,30,Tienda3
51695403,2,flower,25202378,1975 01 27,0,CARTAGENA,COLOMBIA,74910067,pedrogoodwin@example.org,10.4002813,-75.5,Dustin Young,1975 01 27,487,Donna Moreno,253,590,Tienda3
34326387,3,carrot seeds,14230601,1994 06 23,0,MEDELLIN,COLOMBIA,71134681,garciachris@example.com,6.2441988,-75.6,April Sanchez,1994 06 23,824,Megan Flowers,754,140,Tienda3
20740690,5,shovel,34363168,1987 03 28,0,BOGOTA,COLOMBIA,96493452,pmiles@example.net,4.648625,-74.1,Jenny Horne,1987 03 28,955,Rachel Stone,481,530,Tienda3
70779800,7,onion seeds,2993881,1979 03 03,0,CARTAGENA,COLOMBIA,38983233,gina40@example.net,10.4002813,-75.5,Megan Maynard,1979 03 03,497,James Russo,227,605,Tienda3
53946112,5,shovel,54827323,2007 01 26,0,BOGOTA,COLOMBIA,48724345,cfrench@example.org,4.648625,-74.1,David Stewart,2007 01 26,270,John Olsen DDS,737,42,Tienda3
94402181,2,flower,14015705,1994 06 21,0,BOGOTA,COLOMBIA,50315801,ohunt@example.com,4.648625,-74.1,Jacob Smith,1994 06 21,715,Elizabeth Dominguez,734,176,Tienda3
24909892,3,carrot seeds,88610291,1998 12 02,0,Lima,PERU,14602045,gonzalezdavid@example.org,-12.037964,-77.0503238,Joshua Summers,1998 12 02,70,Casey Molina,541,837,Tienda3
68672253,5,shovel,24814432,1992 11 23,0,MEDELLIN,COLOMBIA,78725572,emarquez@example.net,6.2441988,-75.6,Suzanne Smith,1992 11 23,584,John Lee,545,402,Tienda3
69207892,7,onion seeds,26299729,1977 04 01,0,MEDELLIN,COLOMBIA,20411649,samantha79@example.org,6.2441988,-75.6,Kristopher Barnes,1977 04 01,144,Jason King,967,993,Tienda3
